dispatch_id,timestamp,plant_id,route_id,vehicle_id,sku,qty_dispatched,retailer_id,dispatch_delay_minutes,hour,dayofweek,is_weekend,abs_delay,is_delayed_15,route_id_mean_7D,route_id_median_7D,route_id_std_7D,route_id_count_7D,route_id_mean_30D,route_id_median_30D,route_id_std_30D,route_id_count_30D,plant_id_mean_7D,plant_id_median_7D,plant_id_std_7D,plant_id_count_7D,plant_id_mean_30D,plant_id_median_30D,plant_id_std_30D,plant_id_count_30D,route_id_mean,route_id_std,route_id_zscore,if_score,if_anomaly,delay_zscore,z_anomaly
DSP_101698,2025-04-02 13:08:19,Willowvale_Plant,RT_051,TRUCK_039,Whole Wheat,503,STORE_022,41.0,13.0,Wednesday,False,41.0,True,,,,0,,,,0,16.67753623188406,16.0,15.128335932599832,276,17.299212598425196,17.0,15.693140750974457,1143,17.49537037037037,16.414116920528876,1.4319764958072623,0.044182955480529196,True,1.504902626008089,False
DSP_113792,2025-07-02 03:37:38,Willowvale_Plant,RT_043,TRUCK_036,Seed Loaf,414,STORE_034,43.0,3.0,Wednesday,False,43.0,True,22.5,22.5,24.748737341529164,2,22.5,22.5,24.748737341529164,2,19.964285714285715,19.0,15.859293671762174,28,19.964285714285715,19.0,15.859293671762174,28,17.5,15.88079251219695,1.6057133156557015,0.043973327852973254,True,1.6309162341869228,False
DSP_104370,2025-03-28 02:08:16,Willowvale_Plant,RT_058,TRUCK_060,Wholegrain Brown,492,STORE_027,0.0,2.0,Friday,False,0.0,False,,,,0,,,,0,16.11026615969582,16.0,15.755745623673196,263,16.95880806310254,17.0,15.678263642978546,1141,18.05855855855856,16.031676609962528,-1.126429817536144,0.04390046528618974,True,-1.0783763416580028,False
DSP_101020,2025-03-22 01:54:49,Shepperton_Plant,RT_009,TRUCK_071,Wholegrain Brown,143,STORE_117,22.0,1.0,Saturday,True,22.0,True,6.6,5.0,12.116104984688768,5,6.6,5.0,12.116104984688768,5,19.380434782608695,19.5,16.7973325926014,92,19.380434782608695,19.5,16.7973325926014,92,16.314285714285713,16.783920876839233,0.3387595977981652,0.04332746140707877,True,0.3077733483091684,False
DSP_113685,2025-05-03 01:04:34,Shepperton_Plant,RT_026,TRUCK_073,High Energy White,258,STORE_121,36.0,1.0,Saturday,True,36.0,True,,,,0,,,,0,16.443661971830984,17.0,16.089644914303456,284,16.72217194570136,16.0,16.15514979328876,1105,18.74468085106383,16.232377802007644,1.06301857678559,0.0431804411013762,True,1.1898686055610046,False
DSP_115252,2025-02-14 15:19:58,Willowvale_Plant,RT_059,TRUCK_036,Whole Wheat,475,STORE_160,-2.0,15.0,Friday,False,2.0,False,22.0,22.0,7.0710678118654755,2,22.0,22.0,7.0710678118654755,2,19.235955056179776,19.0,16.80572309979693,89,19.235955056179776,19.0,16.80572309979693,89,17.216450216450216,16.378827463630607,-1.173249444083869,0.04262785688610815,True,-1.2043899498368364,False
DSP_115042,2025-06-21 05:26:51,Willowvale_Plant,RT_044,TRUCK_025,High Energy White,266,STORE_028,5.0,5.0,Saturday,True,5.0,False,5.75,-2.5,21.06141812256082,4,5.75,-2.5,21.06141812256082,4,18.201342281879196,19.0,16.700857667639532,149,18.201342281879196,19.0,16.700857667639532,149,17.318181818181817,15.355334807614641,-0.8022086116984753,0.042454693256187115,True,-0.7633423212109184,False
DSP_109822,2025-06-12 11:59:54,Shepperton_Plant,RT_007,TRUCK_035,Wholegrain Brown,404,STORE_133,-7.0,11.0,Thursday,False,7.0,False,,,,0,,,,0,16.575187969924812,16.5,16.57174183129293,266,17.120598591549296,17.0,15.878849645773805,1136,19.54708520179372,14.980656537498943,-1.772090905050936,0.04235452420262531,True,-1.519423970283921,False
DSP_114927,2025-07-09 05:32:29,Shepperton_Plant,RT_057,TRUCK_046,Seed Loaf,417,STORE_184,25.0,5.0,Wednesday,False,25.0,True,,,,0,,,,0,15.498168498168498,15.0,15.816066975529825,273,16.297423887587822,16.0,15.92326463948512,854,16.932806324110672,15.942836589574158,0.5060074241220588,0.041886998414200294,True,0.49679376057741903,False
DSP_107320,2025-02-03 04:04:53,Shepperton_Plant,RT_060,TRUCK_067,Wholegrain Brown,388,STORE_061,5.0,4.0,Monday,False,5.0,False,29.0,35.0,15.046594299043223,6,29.0,35.0,15.046594299043223,6,19.746987951807228,20.0,16.9027659545557,83,19.746987951807228,20.0,16.9027659545557,83,16.533632286995516,15.210164003038011,-0.7582845447749176,0.04152060046424744,True,-0.7633423212109184,False
DSP_110735,2025-06-30 03:29:31,Shepperton_Plant,RT_017,TRUCK_067,High Energy Brown,526,STORE_116,8.0,3.0,Monday,False,8.0,False,7.2,7.0,6.496152707564686,5,7.2,7.0,6.496152707564686,5,19.134615384615383,18.5,16.12090208899291,52,19.134615384615383,18.5,16.12090208899291,52,16.965065502183407,16.073804629918154,-0.5577438390346453,0.04091569903997938,True,-0.5743219089426678,False
DSP_105282,2025-02-22 08:41:45,Willowvale_Plant,RT_014,TRUCK_045,Wholegrain Brown,157,STORE_109,11.0,8.0,Saturday,True,11.0,False,22.0,22.0,4.242640687119285,2,22.0,22.0,4.242640687119285,2,20.463414634146343,19.0,15.628655669915453,41,20.463414634146343,19.0,15.628655669915453,41,17.406779661016948,15.63832569159341,-0.40968450122899014,0.040678683992750875,True,-0.38530149667441715,False
DSP_101542,2025-01-02 18:29:59,Shepperton_Plant,RT_066,TRUCK_057,Family Loaf,483,STORE_107,-9.0,18.0,Thursday,False,9.0,False,,,,0,,,,0,18.258333333333333,19.0,16.04986780708258,240,18.022620169651272,18.0,15.88607605337195,1061,16.3,15.961691579720629,-1.5850450357118613,0.04067837197106272,True,-1.6454375784627546,False
DSP_110570,2025-03-29 16:24:27,Willowvale_Plant,RT_018,TRUCK_023,Wholegrain Brown,223,STORE_047,41.0,16.0,Saturday,True,41.0,True,30.8,31.0,7.8230428862431785,5,30.8,31.0,7.8230428862431785,5,18.717557251908396,19.0,15.835342559827419,131,18.717557251908396,19.0,15.835342559827419,131,19.402489626556015,15.908325716720379,1.3576230935945706,0.04067833045361002,True,1.504902626008089,False
DSP_114996,2025-04-19 00:29:07,Shepperton_Plant,RT_005,TRUCK_007,High Energy Brown,309,STORE_094,11.0,0.0,Saturday,True,11.0,False,,,,0,,,,0,17.68148148148148,19.0,15.58912586967903,270,17.857142857142858,19.0,15.81956773759182,1176,15.914634146341463,17.12346609451762,-0.28701164350802605,0.0406650364506026,True,-0.38530149667441715,False
DSP_113776,2025-07-17 11:03:28,Shepperton_Plant,RT_011,TRUCK_083,Soft White,405,STORE_161,31.0,11.0,Thursday,False,31.0,True,27.75,34.5,18.463928798245153,4,27.75,34.5,18.463928798245153,4,19.27027027027027,20.0,16.726106945809406,111,19.27027027027027,20.0,16.726106945809406,111,15.640552995391705,16.33191081300322,0.9404562136341902,0.040618004071501734,True,0.8748345851139203,False
DSP_115440,2025-04-30 16:12:18,Willowvale_Plant,RT_009,TRUCK_006,High Energy Brown,526,STORE_123,39.0,16.0,Wednesday,False,39.0,True,12.5,12.5,14.849242404917497,2,12.5,12.5,14.849242404917497,2,20.42105263157895,20.5,16.162404789874234,38,20.42105263157895,20.5,16.162404789874234,38,16.314285714285713,16.783920876839233,1.3516337721193123,0.03953934195198594,True,1.3788890178292552,False
DSP_100651,2025-01-13 09:57:27,Willowvale_Plant,RT_027,TRUCK_078,High Energy White,392,STORE_175,-8.0,9.0,Monday,False,8.0,False,,,,0,,,,0,18.357615894039736,18.5,16.123215086608816,302,17.20258620689655,17.0,16.192899738276978,1160,16.414414414414413,15.277504515648939,-1.5980629813858946,0.03935751008315802,True,-1.5824307743733377,False
DSP_113234,2025-06-18 17:02:43,Shepperton_Plant,RT_052,TRUCK_085,Whole Wheat,286,STORE_046,39.0,17.0,Wednesday,False,39.0,True,,,,0,,,,0,18.70357142857143,19.0,16.460052263966638,280,17.35520559930009,18.0,15.680360917393568,1143,16.9625,15.655905418626782,1.4076158108224548,0.03846482673426266,True,1.3788890178292552,False
DSP_106334,2025-02-10 08:17:42,Willowvale_Plant,RT_008,TRUCK_028,Whole Wheat,395,STORE_127,0.0,8.0,Monday,False,0.0,False,8.333333333333334,-3.0,25.006665778014735,3,8.333333333333334,-3.0,25.006665778014735,3,18.484126984126984,19.0,15.90106116055611,126,18.484126984126984,19.0,15.90106116055611,126,16.705882352941178,16.626632845711615,-1.0047664195128962,0.03810026350167439,True,-1.0783763416580028,False
DSP_101315,2025-04-20 13:34:01,Willowvale_Plant,RT_009,TRUCK_072,Whole Wheat,446,STORE_126,1.0,13.0,Sunday,True,1.0,False,29.333333333333332,33.0,12.897028081435401,3,29.333333333333332,33.0,12.897028081435401,3,20.28205128205128,19.0,15.971930506440481,39,20.28205128205128,19.0,15.971930506440481,39,16.314285714285713,16.783920876839233,-0.9124379116573694,0.03790901675396241,True,-1.0153695375685858,False
DSP_105854,2025-01-21 22:21:56,Willowvale_Plant,RT_038,TRUCK_011,Wholegrain Brown,493,STORE_026,18.0,22.0,Tuesday,False,18.0,True,,,,0,,,,0,18.320557491289197,18.0,16.133892215141227,287,17.992333901192506,18.0,16.01392539271591,1174,15.185654008438819,16.154685423030394,0.17421236736365053,0.037841491064068644,True,0.05574613195150094,False
DSP_111752,2025-05-22 20:44:02,Shepperton_Plant,RT_045,TRUCK_029,Whole Wheat,429,STORE_197,29.0,20.0,Thursday,False,29.0,True,0.5,0.5,14.849242404917497,2,0.5,0.5,14.849242404917497,2,18.44848484848485,19.0,16.564878383527287,165,18.44848484848485,19.0,16.564878383527287,165,16.015444015444015,14.820101871196055,0.876144853618882,0.03781786643175522,True,0.7488209769350865,False
DSP_111138,2025-06-30 22:50:28,Shepperton_Plant,RT_009,TRUCK_045,Soft White,356,STORE_111,34.0,22.0,Monday,False,34.0,True,,,,0,,,,0,18.367213114754097,18.0,16.147029233360094,305,17.78167808219178,18.0,16.1928535844469,1168,16.314285714285713,16.783920876839233,1.053729603201328,0.0376027952182848,True,1.063854997382171,False
DSP_105839,2025-05-13 01:20:42,Shepperton_Plant,RT_034,TRUCK_023,High Energy White,135,STORE_113,-8.0,1.0,Tuesday,False,8.0,False,15.0,15.0,0.0,1,15.0,15.0,0.0,1,18.463768115942027,17.0,15.995017340101416,69,18.463768115942027,17.0,15.995017340101416,69,14.790598290598291,16.28168608548989,-1.3997689287787638,0.03750679193880957,True,-1.5824307743733377,False
DSP_113151,2025-06-08 06:41:22,Shepperton_Plant,RT_038,TRUCK_007,High Energy Brown,70,STORE_068,10.0,6.0,Sunday,True,10.0,False,36.0,39.0,7.937253933193772,3,36.0,39.0,7.937253933193772,3,17.875,18.0,15.846770826609058,104,17.875,18.0,15.846770826609058,104,15.185654008438819,16.154685423030394,-0.32099999923527217,0.0372061045180081,True,-0.44830830076383404,False
DSP_109933,2025-04-26 10:07:08,Shepperton_Plant,RT_040,TRUCK_022,Whole Wheat,263,STORE_081,-9.0,10.0,Saturday,True,9.0,False,,,,0,,,,0,17.735714285714284,17.5,15.508171375642021,280,17.81505728314239,17.0,15.937074081637391,611,17.633802816901408,15.030069957362128,-1.772034520960793,0.036830366072887255,True,-1.6454375784627546,False
DSP_105619,2025-05-23 22:37:23,Willowvale_Plant,RT_059,TRUCK_083,Seed Loaf,297,STORE_016,16.0,22.0,Friday,False,16.0,True,,,,0,,,,0,16.183908045977013,16.0,15.211480028860901,261,16.93850267379679,18.0,15.43773302552654,1122,17.216450216450216,16.378827463630607,-0.07426967645586102,0.036563713887720506,True,-0.07026747622733281,False
DSP_103895,2025-04-14 12:57:30,Shepperton_Plant,RT_053,TRUCK_010,Family Loaf,241,STORE_133,25.0,12.0,Monday,False,25.0,True,7.666666666666667,3.0,18.448125469362285,3,7.666666666666667,3.0,18.448125469362285,3,19.15929203539823,20.0,16.717487834429882,113,19.15929203539823,20.0,16.717487834429882,113,16.986666666666668,15.440692989629705,0.5189749798610241,0.03618923612953229,True,0.49679376057741903,False
DSP_115022,2025-05-20 00:00:44,Shepperton_Plant,RT_061,TRUCK_016,Soft White,66,STORE_081,43.0,0.0,Tuesday,False,43.0,True,24.0,33.0,19.070046320517072,7,24.0,33.0,19.070046320517072,7,18.875,19.0,16.770102699083722,120,18.875,19.0,16.770102699083722,120,17.91063829787234,16.24243721505033,1.5446796173470643,0.035758492203377235,True,1.6309162341869228,False
DSP_102950,2025-05-29 23:28:48,Shepperton_Plant,RT_061,TRUCK_034,High Energy White,384,STORE_159,6.0,23.0,Thursday,False,6.0,False,10.666666666666666,-1.0,22.187083329420894,6,10.666666666666666,-1.0,22.187083329420894,6,19.06878306878307,20.0,16.30789291673028,189,19.06878306878307,20.0,16.30789291673028,189,17.91063829787234,16.24243721505033,-0.7333036378823664,0.03444831441299823,True,-0.7003355171215015,False
DSP_102492,2025-02-06 18:45:02,Shepperton_Plant,RT_056,TRUCK_002,Soft White,52,STORE_005,41.0,18.0,Thursday,False,41.0,True,,,,0,,,,0,16.415730337078653,17.0,16.0106700714722,267,16.903729401561144,17.0,15.668282107636804,1153,17.74897119341564,16.00383312075635,1.4528412431662188,0.034446794893320365,True,1.504902626008089,False
DSP_113440,2025-06-16 16:26:37,Willowvale_Plant,RT_039,TRUCK_053,Wholegrain Brown,292,STORE_135,-10.0,16.0,Monday,False,10.0,False,,,,0,,,,0,15.651567944250871,15.0,16.087083468608025,287,17.556896551724137,17.0,15.835932013400235,1160,14.311688311688311,16.334753354036618,-1.4883413165023667,0.03398433385661992,True,-1.7084443825521716,False
DSP_109307,2025-03-16 00:42:33,Willowvale_Plant,RT_056,TRUCK_026,Soft White,373,STORE_164,28.0,0.0,Sunday,True,28.0,True,,,,0,,,,0,17.854901960784314,18.0,16.680134746683454,255,16.72648835202761,16.0,15.991100094029377,1159,17.74897119341564,16.00383312075635,0.6405358472083276,0.03394935115109898,True,0.6858141728456697,False
DSP_100142,2025-07-30 04:51:06,Willowvale_Plant,RT_018,TRUCK_004,Wholegrain Brown,288,STORE_061,12.0,4.0,Wednesday,False,12.0,False,3.3333333333333335,-7.0,18.565200420859092,6,3.3333333333333335,-7.0,18.565200420859092,6,18.19148936170213,19.0,16.66815393566727,141,18.19148936170213,19.0,16.66815393566727,141,19.402489626556015,15.908325716720379,-0.4653217289092629,0.03334378301540253,True,-0.3222946925850003,False
DSP_106794,2025-04-17 10:37:50,Shepperton_Plant,RT_050,TRUCK_008,High Energy White,537,STORE_146,-10.0,10.0,Thursday,False,10.0,False,22.333333333333332,18.0,7.505553499465135,3,22.333333333333332,18.0,7.505553499465135,3,18.953488372093023,19.0,16.499460438676227,129,18.953488372093023,19.0,16.499460438676227,129,16.502392344497608,15.763310737374246,-1.681270691547137,0.032798034461242076,True,-1.7084443825521716,False
DSP_108819,2025-06-29 16:42:28,Shepperton_Plant,RT_026,TRUCK_016,Soft White,100,STORE_143,6.0,16.0,Sunday,True,6.0,False,7.0,3.0,15.588457268119896,5,7.0,3.0,15.588457268119896,5,18.867768595041323,19.0,16.70027053112231,121,18.867768595041323,19.0,16.70027053112231,121,18.74468085106383,16.232377802007644,-0.7851394913619832,0.032052715924010045,True,-0.7003355171215015,False
DSP_103754,2025-02-04 05:09:11,Shepperton_Plant,,TRUCK_072,Family Loaf,314,STORE_190,-9.0,5.0,Tuesday,False,9.0,False,24.428571428571427,27.0,14.763210387730068,7,24.428571428571427,27.0,14.763210387730068,7,19.199004975124378,20.0,16.186420203521692,201,19.199004975124378,20.0,16.186420203521692,201,,,,0.03160691934175619,True,-1.6454375784627546,False
DSP_108116,2025-06-13 05:02:05,Shepperton_Plant,RT_069,TRUCK_042,High Energy White,336,STORE_018,-4.0,5.0,Friday,False,4.0,False,,,,0,,,,0,17.958490566037735,18.0,16.068572681355693,265,17.119536128456733,17.0,15.955573985701808,1121,18.768558951965066,15.019684981695196,-1.5159145467906674,0.03135691075334235,True,-1.3304035580156703,False
DSP_111352,2025-05-27 03:25:27,Shepperton_Plant,RT_069,TRUCK_058,Whole Wheat,312,STORE_114,17.0,3.0,Tuesday,False,17.0,True,,,,0,,,,0,16.652920962199314,16.0,15.38090453117695,291,16.88870292887029,17.0,15.744404166371453,1195,18.768558951965066,15.019684981695196,-0.11774940380710017,0.031120343644577053,True,-0.007260672137915937,False
DSP_105378,2025-06-07 04:39:25,Willowvale_Plant,RT_005,TRUCK_089,Wholegrain Brown,164,STORE_152,4.0,4.0,Saturday,True,4.0,False,11.666666666666666,11.0,17.009801096230763,3,11.666666666666666,11.0,17.009801096230763,3,19.6,19.0,17.012250488006185,25,19.6,19.0,17.012250488006185,25,15.914634146341463,17.12346609451762,-0.6958073838891848,0.030920235000606366,True,-0.8263491253003353,False
DSP_107060,2025-01-18 19:58:30,Shepperton_Plant,RT_051,TRUCK_049,Family Loaf,54,STORE_073,-4.0,19.0,Saturday,True,4.0,False,,,,0,,,,0,15.176229508196721,15.0,15.70607365037153,244,17.607173356105893,18.0,15.91879230654707,1171,17.49537037037037,16.414116920528876,-1.3095660567329364,0.030816376642560095,True,-1.3304035580156703,False
DSP_101934,2025-07-19 23:53:56,Shepperton_Plant,RT_024,TRUCK_048,High Energy White,548,STORE_093,38.0,23.0,Saturday,True,38.0,True,,,,0,,,,0,18.061068702290076,18.0,15.86110968331245,262,17.09254267744834,17.0,15.979175637390117,1113,16.39622641509434,16.19500785833189,1.3339773449872767,0.03055370920260181,True,1.3158822137398385,False
DSP_111252,2025-02-27 04:29:12,Willowvale_Plant,RT_023,TRUCK_033,High Energy Brown,254,STORE_181,6.0,4.0,Thursday,False,6.0,False,,,,0,,,,0,16.60200668896321,16.0,16.05168234257085,299,17.005789909015714,17.0,15.766795928990224,1209,15.258373205741627,15.69021740897229,-0.5900729712290234,0.030217992463842824,True,-0.7003355171215015,False
DSP_106361,2025-04-07 06:47:29,Willowvale_Plant,RT_060,TRUCK_082,Wholegrain Brown,504,STORE_061,2.0,6.0,Monday,False,2.0,False,,,,0,,,,0,17.06390977443609,16.0,15.297787919239113,266,17.19477006311993,17.0,15.974763764019036,1109,16.533632286995516,15.210164003038011,-0.9555210768334012,0.030015004430570702,True,-0.952362733479169,False
DSP_108774,2025-01-01 08:18:02,Shepperton_Plant,RT_033,TRUCK_066,High Energy White,184,STORE_066,12.0,8.0,Wednesday,False,12.0,False,24.333333333333332,17.0,16.289055630494154,3,24.333333333333332,17.0,16.289055630494154,3,19.824324324324323,21.0,16.722848046833484,74,19.824324324324323,21.0,16.722848046833484,74,17.192622950819672,15.623390020272861,-0.33236211501356244,0.02982820039961165,True,-0.3222946925850003,False
DSP_103346,2025-01-12 17:05:30,Willowvale_Plant,RT_012,TRUCK_076,Seed Loaf,44,STORE_013,33.0,17.0,Sunday,True,33.0,True,12.0,12.0,16.97056274847714,2,12.0,12.0,16.97056274847714,2,18.916666666666668,19.0,12.809501681694467,12,18.916666666666668,19.0,12.809501681694467,12,18.31687242798354,15.241662240839199,0.9633547404477856,0.029513823807340134,True,1.000848193292754,False
DSP_110928,2025-02-10 10:40:12,Shepperton_Plant,RT_016,TRUCK_045,Soft White,214,STORE_138,6.0,10.0,Monday,False,6.0,False,21.0,21.0,29.698484809834994,2,21.0,21.0,29.698484809834994,2,20.194444444444443,19.0,16.58367432049526,36,20.194444444444443,19.0,16.58367432049526,36,17.263636363636362,16.17494385258534,-0.6963632434393907,0.029023017187705835,True,-0.7003355171215015,False
DSP_111737,2025-05-12 22:36:12,Shepperton_Plant,RT_023,TRUCK_088,Soft White,52,STORE_021,29.0,22.0,Monday,False,29.0,True,,,,0,,,,0,17.970394736842106,18.0,16.30128197115414,304,17.268744734625106,17.0,15.73498026920346,1187,15.258373205741627,15.69021740897229,0.875808565048969,0.028626515814463183,True,0.7488209769350865,False
DSP_107292,2025-01-26 20:23:34,Willowvale_Plant,RT_040,TRUCK_073,Whole Wheat,199,STORE_182,13.0,20.0,Sunday,True,13.0,False,,,,0,,,,0,15.72972972972973,16.0,15.515069079166931,259,17.78253424657534,18.0,15.747002644527132,1168,17.633802816901408,15.030069957362128,-0.30830214563516706,0.028522407355999757,True,-0.25928788849558343,False
DSP_100830,2025-05-22 10:09:43,Willowvale_Plant,RT_032,TRUCK_031,High Energy Brown,414,STORE_040,3.0,10.0,Thursday,False,3.0,False,5.0,3.0,13.291601358251256,4,5.0,3.0,13.291601358251256,4,17.949367088607595,15.0,15.580970258930355,79,17.949367088607595,15.0,15.580970258930355,79,18.619246861924687,15.456954523057858,-1.0104996322933297,0.028461880180136734,True,-0.8893559293897522,False
DSP_108956,2025-02-13 15:50:17,Shepperton_Plant,RT_036,TRUCK_026,Wholegrain Brown,332,STORE_093,-6.0,15.0,Thursday,False,6.0,False,15.8,18.0,12.029131306956458,5,15.8,18.0,12.029131306956458,5,19.32075471698113,21.0,16.59405927537025,106,19.32075471698113,21.0,16.59405927537025,106,18.598425196850393,15.593786054646825,-1.5774504735827293,0.028407598209647,True,-1.456417166194504,False
DSP_103397,2025-01-25 04:01:02,Willowvale_Plant,RT_018,TRUCK_015,High Energy Brown,345,STORE_056,30.0,4.0,Saturday,True,30.0,True,24.0,24.0,24.041630560342615,2,24.0,24.0,24.041630560342615,2,19.44705882352941,19.0,16.813051819482205,85,19.44705882352941,19.0,16.813051819482205,85,19.402489626556015,15.908325716720379,0.6661612643689786,0.02768294096333812,True,0.8118277810245035,False
DSP_113114,2025-07-04 16:43:07,Shepperton_Plant,RT_043,TRUCK_033,Family Loaf,228,STORE_149,3.0,16.0,Friday,False,3.0,False,29.5,35.0,17.59734828508735,4,29.5,35.0,17.59734828508735,4,20.291666666666668,19.0,16.178470502535724,48,20.291666666666668,19.0,16.178470502535724,48,17.5,15.88079251219695,-0.9130526696865753,0.027197168760679347,True,-0.8893559293897522,False
DSP_113067,2025-02-21 05:38:39,Shepperton_Plant,RT_034,TRUCK_060,Wholegrain Brown,486,STORE_070,23.0,5.0,Friday,False,23.0,True,22.333333333333332,31.0,27.061657993059725,3,22.333333333333332,31.0,27.061657993059725,3,18.926315789473684,20.0,16.38281594575389,190,18.926315789473684,20.0,16.38281594575389,190,14.790598290598291,16.28168608548989,0.504210784208514,0.026839043886880742,True,0.3707801523985853,False
DSP_114523,2025-06-29 14:23:34,Willowvale_Plant,RT_067,TRUCK_027,Whole Wheat,226,STORE_160,21.0,14.0,Sunday,True,21.0,True,23.333333333333332,18.0,10.115993936995679,3,23.333333333333332,18.0,10.115993936995679,3,19.75,19.0,17.055885371520635,32,19.75,19.0,17.055885371520635,32,16.65546218487395,15.728142411280944,0.2762270140693759,0.02654727660142442,True,0.24476654421975155,False
DSP_111144,2025-01-01 06:21:13,Willowvale_Plant,RT_020,TRUCK_076,Family Loaf,416,STORE_062,40.0,6.0,Wednesday,False,40.0,True,14.25,16.5,14.818344486930156,4,14.25,16.5,14.818344486930156,4,19.27027027027027,19.0,17.19600833631755,37,19.27027027027027,19.0,17.19600833631755,37,18.50862068965517,15.374964577247153,1.3978165089335641,0.026473705592054086,True,1.4418958219186722,False
DSP_112041,2025-02-16 09:09:34,Willowvale_Plant,RT_010,TRUCK_089,Family Loaf,161,STORE_145,-2.0,9.0,Sunday,True,2.0,False,,,,0,,,,0,16.7992700729927,17.0,14.906050084968326,274,17.34300791556728,17.0,15.66395080038479,1137,17.746666666666666,15.779813053391985,-1.2513878713171431,0.02643686937295242,True,-1.2043899498368364,False
DSP_101373,2025-06-10 12:44:08,Willowvale_Plant,RT_029,TRUCK_055,High Energy White,290,STORE_199,-10.0,12.0,Tuesday,False,10.0,False,17.5,17.5,16.263455967290593,2,17.5,17.5,16.263455967290593,2,20.5,20.5,15.825976698502322,40,20.5,20.5,15.825976698502322,40,17.240909090909092,16.246423114333897,-1.6767327121300306,0.02608088677846221,True,-1.7084443825521716,False
DSP_114597,2025-02-13 23:52:47,Willowvale_Plant,RT_028,TRUCK_038,Family Loaf,73,STORE_007,3.0,23.0,Thursday,False,3.0,False,31.333333333333332,33.0,10.598742063723098,3,31.333333333333332,33.0,10.598742063723098,3,18.367521367521366,19.0,15.859620321257797,117,18.367521367521366,19.0,15.859620321257797,117,14.97069597069597,15.431271435522905,-0.7757426872253271,0.025974893898307982,True,-0.8893559293897522,False
DSP_115813,2025-04-02 03:42:08,Shepperton_Plant,RT_067,TRUCK_013,Soft White,541,STORE_192,-1.0,3.0,Wednesday,False,1.0,False,15.4,15.0,19.47562579225633,5,15.4,15.0,19.47562579225633,5,19.727272727272727,19.0,16.462595343825512,33,19.727272727272727,19.0,16.462595343825512,33,16.65546218487395,15.728142411280944,-1.1225395678138472,0.02567863846191376,True,-1.1413831457474197,False
DSP_109429,2025-04-04 07:55:36,Shepperton_Plant,RT_025,TRUCK_024,Soft White,438,STORE_014,-8.0,7.0,Friday,False,8.0,False,24.0,27.0,6.082762530298219,3,24.0,27.0,6.082762530298219,3,18.485294117647058,19.0,16.47354120742878,136,18.485294117647058,19.0,16.47354120742878,136,18.518218623481783,16.133798792611262,-1.6436438165837444,0.025558881111187426,True,-1.5824307743733377,False
DSP_115793,2025-03-22 11:25:22,Shepperton_Plant,RT_034,TRUCK_078,Family Loaf,494,STORE_188,18.0,11.0,Saturday,True,18.0,True,,,,0,,,,0,17.586330935251798,17.5,15.396964872454179,278,17.832324978392393,18.0,15.811811510943974,1157,14.790598290598291,16.28168608548989,0.19711728211379176,0.02538672985999968,True,0.05574613195150094,False
DSP_112991,2025-03-30 19:01:51,Willowvale_Plant,RT_013,TRUCK_050,Family Loaf,107,STORE_179,28.0,19.0,Sunday,True,28.0,True,,,,0,,,,0,16.69776119402985,16.0,15.881173771552108,268,17.0,17.0,15.582204104226197,1181,17.04366812227074,15.757143091807276,0.6953247688298181,0.025258483715886015,True,0.6858141728456697,False
DSP_114631,2025-07-01 11:26:44,Willowvale_Plant,RT_056,TRUCK_011,High Energy Brown,312,STORE_016,44.0,11.0,Tuesday,False,44.0,True,27.0,22.0,15.132745950421556,3,27.0,22.0,15.132745950421556,3,20.466666666666665,19.0,15.767127159079255,30,20.466666666666665,19.0,15.767127159079255,30,17.74897119341564,16.00383312075635,1.6402963345411166,0.0250416003184305,True,1.6939230382763397,False
DSP_115539,2025-01-29 23:10:32,Willowvale_Plant,RT_062,TRUCK_070,Soft White,523,STORE_198,7.0,23.0,Wednesday,False,7.0,False,13.0,13.5,20.800641015763592,4,13.0,13.5,20.800641015763592,4,19.064935064935064,19.0,16.87986784553037,77,19.064935064935064,19.0,16.87986784553037,77,18.10091743119266,15.762900475880251,-0.7042433242650254,0.02491504247354237,True,-0.6373287130320847,False
DSP_103171,2025-06-06 23:07:46,Willowvale_Plant,RT_050,TRUCK_027,Family Loaf,432,STORE_134,15.0,23.0,Friday,False,15.0,False,7.857142857142857,-6.0,20.747920148202578,7,7.857142857142857,-6.0,20.747920148202578,7,18.49390243902439,19.5,16.605305143557857,164,18.49390243902439,19.5,16.605305143557857,164,16.502392344497608,15.763310737374246,-0.09530944162227857,0.02483432063752611,True,-0.13327428031674968,False
DSP_114231,2025-04-21 18:20:32,Willowvale_Plant,RT_036,TRUCK_051,High Energy Brown,141,STORE_152,44.0,18.0,Monday,False,44.0,True,27.0,32.5,19.91649232838621,4,27.0,32.5,19.91649232838621,4,18.677165354330707,19.0,15.986542897254997,127,18.677165354330707,19.0,15.986542897254997,127,18.598425196850393,15.593786054646825,1.6289549384692332,0.024583509060268627,True,1.6939230382763397,False
DSP_109243,2025-02-19 08:53:50,Shepperton_Plant,RT_028,TRUCK_058,Whole Wheat,323,STORE_126,40.0,8.0,Wednesday,False,40.0,True,14.25,10.0,18.39157415774952,4,14.25,10.0,18.39157415774952,4,19.35632183908046,19.0,16.864698931043804,87,19.35632183908046,19.0,16.864698931043804,87,14.97069597069597,15.431271435522905,1.6219858573472032,0.02430482226544417,True,1.4418958219186722,False
