timestamp,plant,depot_id,batch_id,sku,quantity_produced,line_id,operator_id,stacked_before_robot,squashed,torn,undersized_small,valleys,loose_packs,pale_underbaked
2025-01-13 09:57:27,Shepperton,Gweru_Branch,BATCH_10651,Whole Wheat,752,Line1,OP_TAPIWA,3,7,5,0,9,9,2
2025-06-23 11:16:51,Shepperton,Bulawayo_Branch,BATCH_12206,Wholegrain Brown,1332,Line5,OP_KUDA,8,3,0,7,7,7,2
2025-03-10 02:07:23,Shepperton,Harare_Southerton,BATCH_23257,High Energy White,1274,Line2,OP_MOYO,7,2,3,6,9,1,0
2025-03-16 19:56:17,Shepperton,Chitungwiza_Depot,BATCH_12615,Family Loaf,1117,Line5,OP_ANNE,2,5,4,2,0,13,3
2025-06-03 04:55:49,Shepperton,Harare_Willowvale,BATCH_11396,High Energy Brown,1748,Line4,OP_KUDA,5,2,1,8,9,2,3
2025-06-30 17:20:46,Shepperton,Masvingo_Branch,BATCH_20460,High Energy Brown,1168,Line4,OP_MOYO,9,4,0,2,1,13,4
2025-04-12 12:56:30,Shepperton,Masvingo_Branch,BATCH_22499,High Energy White,1269,Line5,OP_KUDA,8,5,0,5,0,5,4
2025-04-20 20:56:29,Shepperton,Masvingo_Branch,BATCH_14048,Soft White,490,Line3,OP_EFFIE,0,3,3,3,0,7,3
2025-05-08 02:04:29,Shepperton,Chitungwiza_Depot,BATCH_11670,Family Loaf,1930,Line2,OP_KUDA,9,4,1,6,4,9,0
2025-03-30 10:16:07,Shepperton,Bulawayo_Branch,BATCH_12320,Family Loaf,226,Line3,OP_TAPIWA,1,2,1,1,6,1,2
2025-05-31 22:05:22,Shepperton,Chitungwiza_Depot,BATCH_19563,Whole Wheat,1097,Line1,OP_KUDA,2,6,0,4,6,0,5
2025-07-05 22:18:49,Shepperton,Gweru_Branch,BATCH_18314,Seed Loaf,1213,Line4,OP_KUDA,0,6,2,5,2,6,5
2025-03-15 20:24:15,Shepperton,Bulawayo_Branch,BATCH_24893,Seed Loaf,262,Line2,OP_TAPIWA,7,4,2,3,1,9,4
2025-02-09 18:46:12,Shepperton,Harare_Southerton,BATCH_11952,Soft White,1975,Line1,OP_JOHN,3,3,3,6,8,3,2
2025-01-03 13:58:00,Shepperton,Mutare_Branch,BATCH_24141,Whole Wheat,890,Line4,OP_EFFIE,3,5,0,9,0,3,4
2025-05-26 15:41:59,Shepperton,Chitungwiza_Depot,BATCH_23076,Wholegrain Brown,280,Line4,OP_KUDA,0,4,5,4,1,3,3
2025-02-06 00:04:51,Shepperton,Harare_Willowvale,BATCH_12937,Family Loaf,1993,Line2,OP_KUDA,4,4,0,0,8,11,2
2025-06-09 22:59:17,Shepperton,Chitungwiza_Depot,BATCH_20919,Family Loaf,754,Line1,OP_KUDA,1,2,1,6,0,8,3
2025-05-19 16:45:17,Shepperton,Gweru_Branch,BATCH_20703,Seed Loaf,1631,Line1,OP_ANNE,9,4,2,2,4,11,0
2025-04-03 19:54:57,Shepperton,Harare_Southerton,BATCH_14087,Seed Loaf,1116,Line1,OP_EFFIE,7,3,5,9,2,1,3
2025-06-05 08:29:37,Shepperton,Chitungwiza_Depot,BATCH_21549,Wholegrain Brown,1993,Line2,OP_JOHN,7,3,1,9,1,0,3
2025-06-30 00:16:15,Shepperton,Masvingo_Branch,BATCH_21598,Whole Wheat,1009,Line3,OP_JOHN,0,6,0,5,5,13,4
2025-06-08 02:23:03,Shepperton,Harare_Southerton,BATCH_10484,Soft White,786,Line1,OP_ANNE,6,1,2,3,0,7,5
2025-07-27 04:12:27,Shepperton,Chitungwiza_Depot,BATCH_24846,High Energy White,300,Line5,OP_ANNE,6,4,5,9,6,13,4
2025-05-04 12:56:14,Shepperton,Bulawayo_Branch,BATCH_10898,Seed Loaf,450,Line4,OP_MOYO,2,0,5,4,3,0,3
2025-03-11 07:03:49,Shepperton,Harare_Willowvale,BATCH_11732,High Energy White,1621,Line5,OP_TAPIWA,2,3,1,0,2,0,0
2025-06-16 09:49:06,Shepperton,Chitungwiza_Depot,BATCH_17732,Whole Wheat,1835,Line1,OP_JOHN,6,5,2,2,4,11,2
2025-04-28 16:31:33,Shepperton,Masvingo_Branch,BATCH_12613,Wholegrain Brown,1206,Line1,OP_ANNE,3,5,2,4,2,12,3
2025-01-24 17:08:00,Shepperton,Chitungwiza_Depot,BATCH_15711,Family Loaf,1218,Line2,OP_ANNE,4,4,4,3,1,6,3
2025-05-15 00:03:15,Shepperton,Bulawayo_Branch,BATCH_15195,Wholegrain Brown,790,Line3,OP_TAPIWA,4,4,2,9,6,1,0
2025-01-07 02:26:09,Shepperton,Mutare_Branch,BATCH_18740,High Energy White,1601,Line4,OP_TAPIWA,0,0,4,8,3,4,5
2025-01-17 05:50:00,Shepperton,Masvingo_Branch,BATCH_23705,Seed Loaf,966,Line3,OP_TAPIWA,4,7,2,2,7,4,3
2025-03-18 15:39:26,Shepperton,Gweru_Branch,BATCH_13527,Family Loaf,1000,Line1,OP_KUDA,7,7,5,1,8,5,3
2025-03-22 06:01:45,Shepperton,Masvingo_Branch,BATCH_12640,Seed Loaf,1092,Line3,OP_JOHN,9,0,5,9,5,4,1
2025-07-27 09:49:29,Shepperton,Mutare_Branch,BATCH_11250,High Energy Brown,888,Line3,OP_TAPIWA,8,2,5,10,2,2,3
2025-02-19 05:49:27,Shepperton,Masvingo_Branch,BATCH_21604,Wholegrain Brown,1129,Line2,OP_EFFIE,5,0,2,7,3,0,4
2025-02-13 02:22:40,Shepperton,Bulawayo_Branch,BATCH_20418,High Energy Brown,1449,Line4,OP_MOYO,2,2,2,3,5,6,1
2025-01-04 03:52:26,Shepperton,Mutare_Branch,BATCH_12435,Family Loaf,1274,Line4,OP_EFFIE,8,3,4,3,6,6,1
2025-02-13 05:39:28,Shepperton,Chitungwiza_Depot,BATCH_22364,High Energy White,1452,Line4,OP_KUDA,3,4,3,3,9,11,4
2025-03-16 23:37:03,Shepperton,Mutare_Branch,BATCH_17711,Soft White,1015,Line2,OP_EFFIE,9,6,3,8,5,11,1
2025-02-18 04:22:54,Shepperton,Harare_Southerton,BATCH_24990,High Energy White,1368,Line1,OP_EFFIE,2,5,3,6,4,3,5
2025-03-31 23:34:09,Shepperton,Chitungwiza_Depot,BATCH_23426,Seed Loaf,236,Line5,OP_EFFIE,6,1,0,6,0,6,2
2025-06-15 05:45:14,Shepperton,Masvingo_Branch,BATCH_18331,High Energy Brown,318,Line2,OP_MOYO,2,4,4,3,0,6,3
2025-01-11 07:01:37,Shepperton,Mutare_Branch,BATCH_24635,High Energy White,1543,Line2,OP_MOYO,2,2,2,9,1,5,4
2025-06-18 02:09:38,Shepperton,Bulawayo_Branch,BATCH_14513,Seed Loaf,1251,Line5,OP_JOHN,9,2,2,4,7,3,4
2025-03-15 00:48:34,Shepperton,Harare_Willowvale,BATCH_12303,High Energy Brown,1018,Line3,OP_ANNE,0,2,3,5,6,8,3
2025-05-24 16:10:30,Shepperton,Harare_Southerton,BATCH_24641,Wholegrain Brown,1621,Line3,OP_EFFIE,2,5,3,11,3,2,1
2025-02-13 07:41:58,Shepperton,Bulawayo_Branch,BATCH_15274,High Energy White,1098,Line4,OP_KUDA,5,7,2,7,4,0,0
2025-06-09 18:42:09,Shepperton,Gweru_Branch,BATCH_23173,Seed Loaf,887,Line4,OP_TAPIWA,5,4,3,9,9,11,2
2025-02-21 15:50:18,Shepperton,Gweru_Branch,BATCH_10582,Soft White,270,Line2,OP_KUDA,7,7,1,8,4,10,3
2025-05-26 23:36:15,Shepperton,Masvingo_Branch,BATCH_14746,High Energy White,938,Line4,OP_MOYO,3,4,2,0,9,4,4
2025-02-25 01:14:57,Shepperton,Bulawayo_Branch,BATCH_18364,Whole Wheat,1223,Line5,OP_JOHN,0,0,2,11,3,4,2
2025-06-12 09:28:53,Shepperton,Bulawayo_Branch,BATCH_10718,Whole Wheat,968,Line5,OP_ANNE,9,0,5,0,6,9,4
2025-04-13 07:05:12,Shepperton,Gweru_Branch,BATCH_21007,Family Loaf,1387,Line2,OP_TAPIWA,3,7,5,6,2,2,0
2025-01-16 17:50:47,Shepperton,Masvingo_Branch,BATCH_22795,Whole Wheat,1384,Line5,OP_KUDA,2,3,2,7,7,11,4
2025-01-05 11:45:52,Shepperton,Chitungwiza_Depot,BATCH_10762,High Energy Brown,961,Line4,OP_MOYO,7,1,2,0,3,12,1
2025-05-23 04:25:42,Shepperton,Bulawayo_Branch,BATCH_17020,High Energy Brown,1149,Line5,OP_KUDA,4,5,2,4,2,10,0
2025-05-14 13:37:17,Shepperton,Gweru_Branch,BATCH_11870,High Energy Brown,1835,Line1,OP_JOHN,9,2,1,5,4,6,2
2025-05-29 15:15:00,Shepperton,Gweru_Branch,BATCH_22640,Family Loaf,669,Line4,OP_ANNE,7,7,2,10,7,7,5
2025-03-07 16:47:28,Shepperton,Masvingo_Branch,BATCH_24678,High Energy Brown,796,Line2,OP_JOHN,1,4,5,5,5,6,2
2025-03-31 10:13:29,Shepperton,Harare_Willowvale,BATCH_22902,Seed Loaf,1094,Line3,OP_EFFIE,9,6,4,2,1,4,1
2025-02-03 12:38:15,Shepperton,Gweru_Branch,BATCH_22011,High Energy Brown,307,Line4,OP_ANNE,8,6,1,7,2,3,2
2025-03-02 03:27:47,Shepperton,Chitungwiza_Depot,BATCH_10738,Family Loaf,225,Line1,OP_KUDA,5,7,5,4,0,12,3
2025-07-13 14:23:10,Shepperton,Harare_Southerton,BATCH_14721,Whole Wheat,1613,Line1,OP_JOHN,4,1,1,11,9,11,5
2025-02-26 09:53:30,Shepperton,Chitungwiza_Depot,BATCH_21047,Soft White,1513,Line1,OP_ANNE,1,5,3,9,5,4,4
2025-05-14 08:45:30,Shepperton,Masvingo_Branch,BATCH_21204,Soft White,1784,Line1,OP_MOYO,3,3,4,4,7,9,0
2025-05-05 11:57:17,Shepperton,Bulawayo_Branch,BATCH_19970,Soft White,1701,Line1,OP_ANNE,0,2,2,1,4,1,1
2025-10-04 00:00:00,Shepperton,Chitungwiza_Depot,BATCH_17581,Soft White,1621,Line1,OP_ANNE,1,3,5,8,3,1,3
2025-06-09 04:16:37,Shepperton,Bulawayo_Branch,BATCH_20701,Whole Wheat,1577,Line3,OP_EFFIE,8,4,5,4,4,10,1
2025-06-19 12:15:20,Shepperton,Masvingo_Branch,BATCH_24938,Family Loaf,1801,Line4,OP_JOHN,3,1,4,10,1,4,5
2025-04-11 21:55:36,Shepperton,Harare_Willowvale,BATCH_17752,High Energy Brown,1870,Line5,OP_ANNE,3,0,4,0,0,4,3
2025-02-24 03:03:57,Shepperton,Masvingo_Branch,BATCH_22934,High Energy White,1079,Line5,OP_MOYO,6,7,0,10,9,6,5
2025-07-01 09:26:30,Shepperton,Mutare_Branch,BATCH_20635,Whole Wheat,844,Line1,OP_KUDA,1,7,5,11,9,5,5
2025-07-24 01:19:35,Shepperton,Masvingo_Branch,BATCH_14902,Whole Wheat,1316,Line4,OP_ANNE,5,4,0,2,7,1,0
2025-07-11 03:27:57,Shepperton,Mutare_Branch,BATCH_10750,Wholegrain Brown,1327,Line1,OP_JOHN,3,1,2,10,9,12,5
2025-03-12 16:01:01,Shepperton,Gweru_Branch,BATCH_17261,Seed Loaf,1725,Line5,OP_JOHN,9,0,0,9,6,10,1
2025-01-03 06:30:11,Shepperton,Gweru_Branch,BATCH_18015,Whole Wheat,1810,Line4,OP_KUDA,4,4,5,2,1,0,5
2025-01-16 09:37:37,Shepperton,Gweru_Branch,BATCH_18165,High Energy White,1952,Line3,OP_ANNE,0,2,1,5,4,7,1
2025-04-24 03:51:57,Shepperton,Gweru_Branch,BATCH_13307,Soft White,906,Line3,OP_EFFIE,0,1,5,4,8,2,4
2025-02-11 14:20:58,Shepperton,Masvingo_Branch,BATCH_11839,Soft White,826,Line5,OP_JOHN,0,6,5,6,8,10,0
2025-04-14 11:22:44,Shepperton,Mutare_Branch,BATCH_19217,High Energy White,1914,Line3,OP_ANNE,8,2,1,10,2,1,2
2025-02-27 02:56:11,Shepperton,Mutare_Branch,BATCH_16162,Soft White,1025,Line2,OP_JOHN,1,2,0,8,2,8,0
2025-02-20 00:43:46,Shepperton,Bulawayo_Branch,BATCH_11275,Whole Wheat,796,Line5,OP_EFFIE,5,3,1,5,3,13,1
2025-03-05 00:54:01,Shepperton,Mutare_Branch,BATCH_13822,Seed Loaf,1076,Line2,OP_KUDA,9,1,2,4,8,10,4
2025-06-19 20:11:41,Shepperton,Harare_Willowvale,BATCH_20170,Seed Loaf,214,Line2,OP_JOHN,1,3,1,3,2,4,3
2025-04-26 15:53:20,Shepperton,Chitungwiza_Depot,BATCH_14609,High Energy Brown,1955,Line1,OP_JOHN,5,4,4,1,4,8,3
2025-02-06 19:55:32,Shepperton,Bulawayo_Branch,BATCH_15987,Soft White,217,Line2,OP_ANNE,4,6,3,3,5,5,2
2025-06-15 15:27:11,Shepperton,Bulawayo_Branch,BATCH_18188,High Energy Brown,1697,Line1,OP_EFFIE,0,3,5,2,8,5,1
2025-05-30 12:42:22,Shepperton,Gweru_Branch,BATCH_14639,Seed Loaf,549,Line4,OP_TAPIWA,2,1,0,10,0,2,4
2025-03-15 11:40:44,Shepperton,Chitungwiza_Depot,BATCH_21566,Family Loaf,1779,Line4,OP_TAPIWA,1,3,5,3,0,10,2
2025-01-11 03:25:36,Shepperton,Chitungwiza_Depot,BATCH_14401,Seed Loaf,1152,Line2,OP_KUDA,8,1,0,9,3,3,1
2025-06-28 23:22:45,Shepperton,Chitungwiza_Depot,BATCH_12264,Family Loaf,1630,Line5,OP_KUDA,1,2,2,10,5,4,1
2025-04-25 22:15:29,Shepperton,Masvingo_Branch,BATCH_17948,Seed Loaf,837,Line5,OP_MOYO,1,6,2,3,3,0,4
2025-02-02 22:11:04,Shepperton,Harare_Willowvale,BATCH_11536,High Energy Brown,206,Line5,OP_MOYO,3,2,1,8,8,13,0
2025-02-24 15:45:40,Shepperton,Chitungwiza_Depot,BATCH_14351,Family Loaf,1705,Line1,OP_TAPIWA,7,0,5,11,0,7,1
2025-01-08 04:42:27,Shepperton,Harare_Southerton,BATCH_16853,High Energy White,1776,Line4,OP_KUDA,4,4,0,6,0,3,3
2025-04-20 05:02:34,Shepperton,Chitungwiza_Depot,BATCH_15400,Whole Wheat,895,Line5,OP_TAPIWA,4,4,2,4,0,12,5
2025-06-18 14:56:14,Shepperton,Harare_Willowvale,BATCH_11369,Whole Wheat,784,Line2,OP_JOHN,3,3,0,0,1,13,3
2025-04-18 15:43:54,Shepperton,Harare_Southerton,BATCH_10740,High Energy Brown,805,Line1,OP_JOHN,7,1,1,9,8,11,4
2025-07-21 22:04:05,Shepperton,Bulawayo_Branch,BATCH_14148,Wholegrain Brown,1144,Line5,OP_KUDA,8,1,2,5,6,6,1
2025-07-04 17:41:41,Shepperton,Bulawayo_Branch,BATCH_21255,Soft White,945,Line4,OP_ANNE,7,0,1,4,1,9,1
2025-06-09 10:27:16,Shepperton,Chitungwiza_Depot,BATCH_11188,Wholegrain Brown,1477,Line3,OP_MOYO,8,0,1,5,9,1,3
2025-03-01 19:58:21,Shepperton,Gweru_Branch,BATCH_23522,Family Loaf,277,Line2,OP_EFFIE,2,4,2,4,9,12,2
2025-10-04 00:00:00,Shepperton,Bulawayo_Branch,BATCH_24361,Wholegrain Brown,1641,Line4,OP_TAPIWA,9,3,4,0,5,11,1
2025-02-22 12:01:59,Shepperton,Harare_Willowvale,BATCH_11570,Whole Wheat,863,Line1,OP_JOHN,3,2,4,0,0,2,5
2025-01-29 10:47:00,Shepperton,Bulawayo_Branch,BATCH_24841,Seed Loaf,1976,Line1,OP_EFFIE,0,5,5,6,7,4,3
2025-07-21 04:31:58,Shepperton,Harare_Willowvale,BATCH_18683,Soft White,1544,Line2,OP_ANNE,8,5,2,10,4,1,2
2025-04-18 03:46:55,Shepperton,Bulawayo_Branch,BATCH_12527,Whole Wheat,783,Line4,OP_EFFIE,7,2,1,6,6,2,5
2025-05-21 07:30:53,Shepperton,Harare_Willowvale,BATCH_12127,Soft White,607,Line3,OP_ANNE,8,6,5,8,5,1,5
2025-05-25 08:18:53,Shepperton,Harare_Southerton,BATCH_24798,Wholegrain Brown,474,Line3,OP_JOHN,3,5,5,6,2,4,1
2025-05-24 04:36:38,Shepperton,Mutare_Branch,BATCH_20129,Whole Wheat,1592,Line1,OP_KUDA,5,3,0,2,1,12,0
2025-03-21 03:56:29,Shepperton,Chitungwiza_Depot,BATCH_12764,High Energy White,202,Line2,OP_KUDA,3,6,1,9,1,4,2
2025-05-30 15:22:22,Shepperton,Chitungwiza_Depot,BATCH_14562,Family Loaf,1358,Line5,OP_MOYO,3,3,0,1,7,10,1
2025-02-26 11:58:59,Shepperton,Chitungwiza_Depot,BATCH_15071,Wholegrain Brown,1844,Line3,OP_EFFIE,1,1,1,7,4,11,0
2025-05-15 11:07:39,Shepperton,Harare_Southerton,BATCH_21610,Soft White,1548,Line5,OP_KUDA,3,1,5,10,3,5,5
2025-02-19 20:01:05,Shepperton,Harare_Southerton,BATCH_14682,High Energy White,1752,Line2,OP_KUDA,4,3,0,0,7,3,4
2025-02-17 06:46:38,Shepperton,Chitungwiza_Depot,BATCH_22820,High Energy White,1036,Line3,OP_JOHN,9,5,1,6,8,8,1
2025-06-11 03:19:59,Shepperton,Gweru_Branch,BATCH_20078,Soft White,1327,Line2,OP_ANNE,9,1,5,7,6,10,2
2025-07-11 17:47:51,Shepperton,Harare_Southerton,BATCH_11981,Wholegrain Brown,1059,Line2,OP_EFFIE,1,5,4,6,4,13,1
2025-04-18 02:40:04,Shepperton,Harare_Willowvale,BATCH_18761,Seed Loaf,523,Line5,OP_KUDA,0,3,2,11,6,3,1
2025-06-03 04:24:32,Shepperton,Gweru_Branch,BATCH_24616,High Energy Brown,1383,Line3,OP_TAPIWA,2,3,5,9,2,2,5
2025-05-18 00:47:08,Shepperton,Bulawayo_Branch,BATCH_20672,High Energy Brown,809,Line2,OP_JOHN,3,4,1,2,8,11,4
2025-05-24 16:00:35,Shepperton,Masvingo_Branch,BATCH_13616,High Energy Brown,868,Line3,OP_MOYO,4,3,4,1,9,10,5
2025-07-27 08:43:00,Shepperton,Harare_Southerton,BATCH_23890,Soft White,1732,Line1,OP_JOHN,7,1,3,5,3,7,2
2025-04-06 20:24:07,Shepperton,Mutare_Branch,BATCH_12057,Wholegrain Brown,1100,Line5,OP_MOYO,6,4,0,10,3,3,3
2025-05-24 07:43:48,Shepperton,Chitungwiza_Depot,BATCH_13369,Whole Wheat,1520,Line1,OP_EFFIE,2,7,4,2,3,0,1
2025-01-18 06:01:36,Shepperton,Masvingo_Branch,BATCH_20241,Seed Loaf,1540,Line1,OP_KUDA,4,5,1,5,0,0,1
2025-06-15 17:55:39,Shepperton,Harare_Southerton,BATCH_22922,Family Loaf,1771,Line5,OP_JOHN,5,1,0,8,4,11,4
2025-07-27 08:50:07,Shepperton,Harare_Southerton,BATCH_19373,Soft White,513,Line2,OP_ANNE,3,1,0,7,1,1,1
2025-07-23 08:25:46,Shepperton,Masvingo_Branch,BATCH_14105,Wholegrain Brown,1950,Line5,OP_TAPIWA,8,2,5,5,1,9,0
2025-05-08 17:48:51,Shepperton,Mutare_Branch,BATCH_21759,High Energy White,961,Line3,OP_KUDA,8,2,5,8,0,5,0
2025-02-21 03:19:09,Shepperton,Masvingo_Branch,BATCH_24817,Seed Loaf,807,Line4,OP_MOYO,8,7,5,4,3,3,3
2025-07-02 13:35:53,Shepperton,Mutare_Branch,BATCH_24949,Whole Wheat,601,Line5,OP_JOHN,9,0,5,3,6,4,3
2025-04-13 13:12:49,Shepperton,Masvingo_Branch,BATCH_14695,Family Loaf,1766,Line5,OP_JOHN,1,4,2,11,8,13,0
2025-04-15 06:03:49,Shepperton,Harare_Southerton,BATCH_16556,Family Loaf,465,Line3,OP_MOYO,1,1,0,1,9,11,3
2025-04-08 08:40:54,Shepperton,Chitungwiza_Depot,BATCH_19199,Seed Loaf,260,Line1,OP_JOHN,8,1,0,11,7,2,5
2025-07-20 15:22:10,Shepperton,Mutare_Branch,BATCH_19321,Family Loaf,506,Line5,OP_JOHN,6,3,2,7,8,5,5
2025-07-30 00:48:29,Shepperton,Bulawayo_Branch,BATCH_24002,Seed Loaf,545,Line5,OP_MOYO,3,6,1,7,8,9,3
2025-03-10 18:44:14,Shepperton,Mutare_Branch,BATCH_14982,Wholegrain Brown,1974,Line2,OP_MOYO,6,3,3,11,7,9,2
2025-02-17 15:52:03,Shepperton,Mutare_Branch,BATCH_11710,High Energy Brown,1917,Line5,OP_ANNE,4,1,0,8,3,12,2
2025-06-02 17:19:08,Shepperton,Mutare_Branch,BATCH_17379,Wholegrain Brown,1149,Line5,OP_KUDA,0,5,0,7,2,2,1
2025-06-06 02:29:17,Shepperton,Harare_Southerton,BATCH_20286,Soft White,1795,Line3,OP_EFFIE,9,3,5,11,7,1,1
2025-01-10 12:53:46,Shepperton,,BATCH_20187,Seed Loaf,1068,Line1,OP_MOYO,4,5,1,4,9,5,3
2025-04-21 14:13:16,Shepperton,Chitungwiza_Depot,BATCH_10562,Wholegrain Brown,1905,Line1,OP_TAPIWA,7,2,0,2,4,9,2
,Shepperton,Harare_Southerton,BATCH_20847,Soft White,419,Line1,OP_ANNE,6,6,2,11,9,3,2
2025-04-12 23:06:49,Shepperton,Mutare_Branch,BATCH_17019,Soft White,1051,Line1,OP_JOHN,0,6,1,10,0,13,0
2025-03-08 00:00:00,Shepperton,Harare_Southerton,BATCH_10640,Soft White,970,Line1,OP_KUDA,6,0,4,8,5,7,5
2025-03-18 03:32:17,Shepperton,Mutare_Branch,BATCH_11669,Family Loaf,958,Line2,OP_JOHN,9,5,5,1,5,7,1
2025-07-13 09:17:46,Shepperton,Bulawayo_Branch,BATCH_13000,Whole Wheat,1369,Line3,OP_KUDA,6,0,4,1,9,8,0
2025-01-14 21:06:57,Shepperton,Gweru_Branch,BATCH_17383,Family Loaf,1110,Line2,OP_ANNE,0,1,3,2,6,12,2
2025-04-29 01:44:46,Shepperton,Chitungwiza_Depot,BATCH_23465,High Energy Brown,1715,Line1,OP_ANNE,6,2,3,0,5,8,0
2025-05-29 18:03:15,Shepperton,Harare_Southerton,BATCH_24965,Wholegrain Brown,964,Line2,OP_KUDA,8,7,4,10,2,1,2
2025-01-21 09:01:02,Shepperton,Gweru_Branch,BATCH_12407,High Energy White,877,Line3,OP_MOYO,4,7,3,3,1,10,2
2025-04-13 14:56:13,Shepperton,Gweru_Branch,BATCH_22632,Family Loaf,1012,Line2,OP_EFFIE,4,5,5,1,7,9,5
2025-02-28 09:48:48,Shepperton,Harare_Willowvale,BATCH_17615,High Energy White,1353,Line5,OP_KUDA,0,3,4,11,3,0,3
2025-07-14 03:15:49,Shepperton,Mutare_Branch,BATCH_17882,Wholegrain Brown,487,Line1,OP_ANNE,8,7,4,5,8,6,2
2025-01-22 04:01:04,Shepperton,Chitungwiza_Depot,BATCH_24985,Soft White,581,Line2,OP_MOYO,4,7,4,5,4,2,4
2025-06-30 20:13:18,Shepperton,Harare_Willowvale,BATCH_13817,Soft White,1438,Line4,OP_KUDA,8,7,0,11,9,2,2
2025-05-12 20:01:26,Shepperton,Gweru_Branch,BATCH_20999,High Energy White,1189,Line5,OP_TAPIWA,0,7,5,7,0,6,1
2025-06-11 08:06:40,Shepperton,Harare_Southerton,BATCH_12910,High Energy White,636,Line5,OP_JOHN,1,0,0,2,1,0,3
2025-06-22 03:28:10,Shepperton,Harare_Willowvale,BATCH_12742,Soft White,417,Line3,OP_JOHN,7,3,3,4,0,2,2
2025-02-16 08:16:08,Shepperton,Chitungwiza_Depot,BATCH_21334,Wholegrain Brown,874,Line4,OP_JOHN,0,0,3,1,4,1,1
2025-07-26 00:26:18,Shepperton,Harare_Willowvale,BATCH_22166,Soft White,536,Line4,OP_ANNE,3,2,3,0,3,3,1
2025-07-10 18:27:10,Shepperton,Bulawayo_Branch,BATCH_14802,Family Loaf,1594,Line4,OP_ANNE,2,0,1,7,5,10,2
2025-02-27 00:43:06,Shepperton,Gweru_Branch,BATCH_20790,High Energy Brown,1596,Line1,OP_MOYO,3,2,4,10,4,7,5
2025-02-02 10:16:58,Shepperton,Bulawayo_Branch,BATCH_18412,High Energy Brown,1564,Line5,OP_EFFIE,4,2,5,7,4,6,3
2025-01-09 06:41:35,Shepperton,Gweru_Branch,BATCH_15556,Family Loaf,1364,Line3,OP_KUDA,4,5,1,4,4,1,4
2025-02-24 20:30:00,Shepperton,Masvingo_Branch,BATCH_12928,Wholegrain Brown,1445,Line3,OP_JOHN,7,3,5,5,1,7,5
2025-02-08 02:11:10,Shepperton,Harare_Willowvale,BATCH_13166,Soft White,1078,Line3,OP_JOHN,1,7,2,8,3,10,2
2025-01-13 01:19:26,Shepperton,Masvingo_Branch,BATCH_14359,High Energy White,1113,Line1,OP_TAPIWA,6,7,4,8,4,4,4
2025-02-12 18:33:31,Shepperton,Harare_Willowvale,BATCH_18552,High Energy Brown,1450,Line5,OP_TAPIWA,0,7,5,8,9,3,3
2025-01-24 05:49:47,Shepperton,Gweru_Branch,BATCH_10180,Whole Wheat,712,Line4,OP_MOYO,3,6,4,7,6,13,3
2025-07-30 16:46:53,Shepperton,Harare_Southerton,BATCH_14294,Seed Loaf,458,Line5,OP_TAPIWA,0,5,4,6,1,5,3
2025-03-21 21:14:26,Shepperton,Chitungwiza_Depot,BATCH_16180,Family Loaf,1824,Line4,OP_EFFIE,5,2,2,2,8,3,3
2025-02-24 08:12:34,Shepperton,Masvingo_Branch,BATCH_16757,High Energy White,1166,Line5,OP_JOHN,4,7,0,9,7,3,4
2025-05-05 23:20:37,Shepperton,Harare_Willowvale,BATCH_12218,High Energy Brown,543,Line4,OP_JOHN,5,1,3,0,4,3,3
2025-04-16 12:14:35,Shepperton,Chitungwiza_Depot,BATCH_15697,Family Loaf,1000,Line4,OP_ANNE,1,1,3,2,9,10,0
2025-03-22 02:11:15,Shepperton,Harare_Willowvale,BATCH_11955,Family Loaf,347,Line4,OP_JOHN,9,6,4,10,0,6,0
2025-05-07 23:32:57,Shepperton,Bulawayo_Branch,BATCH_11057,Seed Loaf,1875,Line2,OP_JOHN,1,7,5,10,3,5,5
2025-06-24 01:31:18,Shepperton,Chitungwiza_Depot,BATCH_14828,High Energy White,1323,Line5,OP_EFFIE,3,0,1,0,1,7,5
2025-05-07 12:01:31,Shepperton,Harare_Southerton,BATCH_16454,Wholegrain Brown,1569,Line3,OP_TAPIWA,2,0,2,0,1,3,5
2025-04-14 08:22:23,Shepperton,Gweru_Branch,BATCH_24451,High Energy Brown,343,Line3,OP_KUDA,5,4,2,10,2,11,2
2025-06-24 17:19:39,Shepperton,Chitungwiza_Depot,BATCH_24208,High Energy Brown,1184,Line3,OP_ANNE,1,3,1,4,5,2,0
2025-02-04 00:09:59,Shepperton,Mutare_Branch,BATCH_11399,Wholegrain Brown,1616,Line3,OP_ANNE,0,6,0,7,1,5,3
2025-04-30 10:13:55,Shepperton,Bulawayo_Branch,BATCH_20057,High Energy Brown,1156,Line1,OP_ANNE,6,6,0,1,4,0,0
2025-07-06 09:44:26,Shepperton,Masvingo_Branch,BATCH_17275,Whole Wheat,767,Line4,OP_TAPIWA,8,2,4,5,8,4,4
2025-01-30 00:38:33,Shepperton,Masvingo_Branch,BATCH_24265,Wholegrain Brown,1937,Line1,OP_ANNE,8,2,2,9,0,8,0
2025-01-19 06:25:15,Shepperton,Harare_Southerton,BATCH_13068,High Energy White,244,Line4,OP_TAPIWA,0,0,3,2,6,13,2
2025-01-01 22:32:51,Shepperton,Harare_Southerton,BATCH_16321,High Energy White,1478,Line4,OP_JOHN,9,0,1,5,1,7,4
