sale_id,timestamp,retailer_id,region,sku,qty_sold,price,promotion_flag,promotion_name
SALE_804057,2025-02-27 13:24:24,STORE_036,Chitungwiza,Family Loaf,58,2.2,0,
SALE_801662,2025-03-24 00:18:24,STORE_189,Harare,High Energy White,18,1.29,0,
SALE_814813,2025-02-12 22:19:46,STORE_103,Harare,High Energy White,47,1.33,0,
SALE_805852,2025-07-15 16:41:34,STORE_046,Gweru,Soft White,9,1.18,0,
SALE_805058,2025-04-07 19:55:26,STORE_001,Bindura,Whole Wheat,47,1.46,0,
SALE_811930,2025-03-11 14:56:48,STORE_066,Harare,Seed Loaf,59,1.55,0,
SALE_808951,2025-01-14 03:28:56,STORE_045,Mutare,Whole Wheat,7,1.5,0,
SALE_808938,2025-02-21 02:52:08,STORE_089,Gweru,Seed Loaf,40,1.53,0,
SALE_813765,2025-03-11 16:33:35,STORE_054,Bulawayo,Soft White,22,1.23,0,
SALE_803495,2025-03-26 17:38:25,STORE_061,Bindura,Wholegrain Brown,48,1.44,0,
SALE_811901,2025-02-22 06:57:57,STORE_074,Chitungwiza,Soft White,42,1.21,0,
SALE_809772,2025-01-17 22:23:03,STORE_199,Bulawayo,Family Loaf,36,2.2,0,
SALE_812017,2025-06-04 07:29:28,STORE_028,Bindura,Wholegrain Brown,56,1.45,0,
SALE_802308,2025-01-22 22:15:54,STORE_127,Mutare,Soft White,54,1.24,0,
SALE_807516,2025-07-20 17:04:43,STORE_022,Harare,Family Loaf,3,2.22,0,
SALE_806351,2025-02-13 10:34:41,STORE_184,Bulawayo,High Energy Brown,16,1.3,0,
SALE_801655,2025-07-10 06:27:00,STORE_149,Masvingo,Seed Loaf,15,1.52,0,
SALE_805846,2025-04-28 21:28:39,STORE_074,Gweru,High Energy White,56,1.32,0,
SALE_813397,2025-02-06 01:55:12,STORE_101,Chitungwiza,Whole Wheat,12,1.48,0,
SALE_808694,2025-07-14 21:22:26,STORE_121,Masvingo,Soft White,44,1.18,0,
SALE_808570,2025-03-24 02:28:47,STORE_175,Mutare,Wholegrain Brown,22,1.38,0,
SALE_805333,2025-06-16 04:51:36,STORE_044,Bulawayo,Whole Wheat,9,1.47,0,
SALE_806958,2025-06-04 19:45:14,STORE_063,Masvingo,High Energy Brown,49,1.3,0,
SALE_813910,2025-02-04 20:56:42,STORE_028,Masvingo,High Energy Brown,36,1.3,0,
SALE_814018,2025-01-14 16:56:09,STORE_076,Gweru,Wholegrain Brown,56,1.41,0,
SALE_802954,2025-07-04 07:04:54,STORE_098,Masvingo,Seed Loaf,20,1.53,0,
SALE_807975,2025-01-08 10:16:40,STORE_117,Kwekwe,Soft White,36,1.2,0,
SALE_814587,2025-07-05 12:43:11,STORE_120,Kwekwe,Seed Loaf,35,1.53,0,
SALE_811691,2025-02-25 17:56:04,STORE_167,Masvingo,High Energy Brown,25,1.31,0,
SALE_812374,2025-06-19 19:21:57,STORE_121,Bulawayo,High Energy White,25,1.3,0,
SALE_804096,2025-03-19 12:09:39,STORE_040,Mutare,Whole Wheat,43,1.43,0,
SALE_802126,2025-02-21 06:31:39,STORE_041,Kwekwe,High Energy Brown,35,1.28,0,
SALE_809050,2025-05-13 07:09:36,STORE_023,Bulawayo,Family Loaf,6,2.22,0,
SALE_813750,2025-06-20 19:12:13,STORE_117,Bulawayo,Whole Wheat,5,1.45,0,
SALE_808670,2025-03-26 07:41:55,STORE_142,Bulawayo,Whole Wheat,51,1.45,0,
SALE_810591,2025-03-29 09:48:08,STORE_058,Mutare,High Energy White,59,1.34,0,
SALE_805554,2025-03-18 17:29:43,STORE_152,Chitungwiza,Soft White,26,1.21,0,
SALE_803842,2025-01-01 22:32:51,STORE_015,Harare,Whole Wheat,70,1.44,0,
SALE_808178,2025-02-16 03:37:02,STORE_009,Bindura,Soft White,27,1.24,0,
SALE_809790,2025-03-12 01:08:29,STORE_010,Chitungwiza,High Energy White,12,1.32,0,
SALE_807630,2025-03-11 13:10:39,STORE_062,Bulawayo,Soft White,6,1.21,0,
SALE_804514,2025-03-31 14:55:43,STORE_001,Bindura,High Energy White,40,1.33,0,
SALE_809548,2025-04-08 15:56:22,STORE_195,Kwekwe,High Energy Brown,13,1.27,0,
SALE_800003,2025-06-18 19:43:06,STORE_008,Bulawayo,Soft White,12,1.19,0,
SALE_814182,2025-05-24 20:18:37,STORE_067,Gweru,Soft White,27,1.2,0,
SALE_807482,2025-07-06 11:50:52,STORE_025,Bulawayo,High Energy White,5,1.31,0,
SALE_809781,2025-01-08 10:46:46,STORE_060,Kwekwe,High Energy White,59,1.34,0,
SALE_806027,2025-03-04 15:23:19,STORE_153,Masvingo,Soft White,11,1.22,0,
SALE_802183,2025-04-12 04:47:42,STORE_109,Kwekwe,Whole Wheat,58,1.48,0,
SALE_814868,2025-03-06 17:54:48,STORE_145,Masvingo,Family Loaf,42,2.22,0,
SALE_814522,2025-05-02 14:05:08,STORE_101,Chitungwiza,Family Loaf,59,2.25,0,
SALE_811269,2025-04-08 07:00:09,STORE_197,Gweru,High Energy Brown,6,1.34,0,
SALE_802034,2025-04-20 18:10:17,STORE_176,Mutare,Wholegrain Brown,35,1.43,0,
SALE_808278,2025-06-28 00:43:57,STORE_042,Masvingo,Family Loaf,20,2.21,0,
SALE_806343,2025-05-27 23:49:58,STORE_091,Harare,Whole Wheat,22,1.42,0,
SALE_809586,2025-05-23 04:42:21,STORE_152,Bulawayo,Whole Wheat,49,1.48,0,
SALE_806584,2025-05-20 09:38:22,STORE_176,Gweru,Wholegrain Brown,40,1.38,0,
SALE_812025,2025-05-16 04:32:11,STORE_012,Harare,Whole Wheat,36,1.46,0,
SALE_814396,2025-03-13 15:43:15,STORE_131,Kwekwe,Whole Wheat,10,1.48,0,
SALE_811400,2025-01-23 14:56:15,STORE_190,Harare,Wholegrain Brown,52,1.44,0,
SALE_813104,2025-05-21 00:34:24,STORE_012,Harare,Family Loaf,16,2.19,0,
SALE_805144,2025-06-16 19:42:47,STORE_194,Chitungwiza,Whole Wheat,32,1.44,0,
SALE_802254,2025-01-12 00:45:22,STORE_050,Kwekwe,High Energy White,53,1.27,0,
SALE_804220,2025-05-26 02:42:49,STORE_051,Masvingo,Wholegrain Brown,49,1.37,0,
SALE_812128,2025-01-30 11:18:08,STORE_002,Kwekwe,Family Loaf,37,2.25,0,
SALE_805217,2025-02-26 09:29:47,STORE_128,Harare,High Energy White,32,1.33,0,
SALE_809869,2025-05-06 20:24:56,STORE_070,Harare,Seed Loaf,59,1.53,0,
SALE_809022,2025-07-27 06:22:19,STORE_163,Mutare,Seed Loaf,49,1.48,0,
SALE_805376,2025-06-22 20:02:00,STORE_129,Harare,Soft White,7,1.2,0,
SALE_810668,2025-01-29 04:14:42,STORE_101,Harare,Wholegrain Brown,50,1.44,0,
SALE_807824,2025-07-14 22:59:49,STORE_198,Chitungwiza,Wholegrain Brown,16,1.41,0,
SALE_806798,2025-05-27 15:24:50,STORE_183,Kwekwe,High Energy White,31,1.27,0,
SALE_802856,2025-07-15 15:23:38,STORE_106,Bindura,Wholegrain Brown,40,1.4,0,
SALE_808221,2025-04-23 13:54:13,STORE_040,Mutare,Seed Loaf,38,1.48,0,
SALE_814298,2025-06-12 09:45:07,STORE_047,Gweru,Soft White,14,1.2,0,
SALE_804147,2025-06-04 06:39:03,STORE_087,Mutare,Whole Wheat,55,1.47,0,
SALE_808961,2025-04-28 07:11:23,STORE_030,Mutare,Family Loaf,57,2.23,0,
SALE_803608,2025-04-14 04:52:56,STORE_192,Bulawayo,High Energy Brown,33,1.3,0,
SALE_810121,2025-05-15 00:00:00,STORE_199,Chitungwiza,Family Loaf,42,2.21,0,
SALE_805180,2025-04-23 06:22:35,STORE_100,Bindura,Whole Wheat,58,1.44,0,
SALE_805642,2025-07-02 21:16:26,STORE_075,Gweru,Family Loaf,8,2.18,0,
SALE_806434,2025-03-08 04:51:52,STORE_174,Bulawayo,Whole Wheat,13,1.31,1,Women’s Day Promo
SALE_803434,2025-02-22 21:12:26,STORE_102,Bulawayo,Family Loaf,10,2.22,0,
SALE_813459,2025-07-05 00:40:29,STORE_175,Mutare,Whole Wheat,17,1.42,0,
SALE_805748,2025-01-27 16:53:56,STORE_128,Masvingo,Whole Wheat,49,1.46,0,
SALE_809121,2025-07-09 14:24:24,STORE_093,Kwekwe,Whole Wheat,49,1.43,0,
SALE_805080,2025-04-19 04:42:28,STORE_097,Bindura,High Energy White,14,1.32,0,
SALE_802069,2025-01-25 04:01:02,STORE_191,Bulawayo,Soft White,26,1.21,0,
SALE_810898,2025-05-29 12:57:59,STORE_182,Mutare,Family Loaf,7,2.22,0,
SALE_802655,2025-04-20 08:46:08,STORE_103,Bindura,Family Loaf,34,2.18,0,
SALE_811672,2025-07-29 23:29:28,STORE_165,Bulawayo,Wholegrain Brown,21,1.45,0,
SALE_808990,2025-06-30 19:21:54,STORE_184,Kwekwe,Family Loaf,34,2.21,0,
SALE_808517,2025-04-17 04:36:08,STORE_141,Gweru,Seed Loaf,34,1.54,0,
SALE_813492,2025-01-01 04:06:27,STORE_073,Kwekwe,Wholegrain Brown,57,1.41,0,
SALE_811810,2025-05-21 09:16:39,STORE_102,Kwekwe,Seed Loaf,55,1.49,0,
SALE_800970,2025-06-17 18:57:34,STORE_038,Bulawayo,High Energy Brown,17,1.34,0,
SALE_801598,2025-04-15 05:14:31,STORE_013,Bulawayo,Whole Wheat,13,1.45,0,
SALE_811805,2025-01-03 20:09:37,STORE_062,Bulawayo,High Energy White,26,1.32,0,
SALE_802582,2025-05-25 10:39:41,STORE_130,Masvingo,Soft White,82,1.08,1,Africa Day Promo
SALE_801984,2025-06-02 02:31:15,STORE_189,Bulawayo,Seed Loaf,36,1.51,0,
SALE_811075,2025-04-21 05:46:54,STORE_143,Gweru,Soft White,72,1.24,0,
SALE_809592,2025-03-20 13:30:39,STORE_036,Harare,Seed Loaf,8,1.53,0,
SALE_800388,2025-04-28 01:42:39,STORE_074,Bulawayo,High Energy White,9,1.32,0,
SALE_804768,2025-07-02 23:01:44,STORE_118,Harare,Seed Loaf,16,1.53,0,
SALE_807691,2025-02-10 07:42:45,STORE_033,Masvingo,High Energy White,41,1.32,0,
SALE_805022,2025-04-21 22:34:56,STORE_183,Bulawayo,High Energy Brown,67,1.29,0,
SALE_809681,2025-07-15 08:57:14,STORE_167,Chitungwiza,Family Loaf,29,2.21,0,
SALE_800315,2025-04-29 00:09:18,STORE_018,Mutare,High Energy Brown,22,1.32,0,
SALE_806070,2025-02-25 15:51:13,STORE_028,Bulawayo,Soft White,4,1.2,0,
SALE_813554,2025-05-31 21:03:46,STORE_035,Kwekwe,Whole Wheat,57,1.43,0,
SALE_812011,2025-05-29 10:46:35,STORE_068,Gweru,High Energy White,29,1.32,0,
SALE_801328,2025-02-16 13:58:53,STORE_199,Kwekwe,Wholegrain Brown,23,1.44,0,
SALE_813996,2025-06-17 03:26:27,STORE_160,Mutare,Family Loaf,24,2.23,0,
SALE_805135,2025-07-08 08:23:26,STORE_010,Bulawayo,Soft White,25,1.21,0,
SALE_808487,2025-03-10 06:39:58,STORE_111,Harare,Soft White,59,1.2,0,
SALE_814133,2025-03-31 11:24:04,STORE_094,Mutare,Seed Loaf,4,1.53,0,
SALE_812210,2025-04-25 04:13:16,STORE_071,Chitungwiza,Soft White,58,1.18,0,
SALE_803704,2025-02-12 10:17:22,STORE_050,Gweru,Seed Loaf,50,1.54,0,
SALE_800605,2025-04-12 17:48:49,STORE_121,Harare,Soft White,2,1.19,0,
SALE_813410,2025-05-04 06:53:14,STORE_106,Bulawayo,Seed Loaf,45,1.49,0,
SALE_811753,2025-06-09 05:16:02,STORE_042,Masvingo,High Energy White,26,1.28,0,
SALE_803467,2025-01-26 14:31:32,STORE_164,Bulawayo,Whole Wheat,59,1.45,0,
SALE_804504,2025-04-07 03:14:02,STORE_113,Gweru,Seed Loaf,12,1.49,0,
SALE_805762,2025-05-14 08:53:21,STORE_092,Bulawayo,High Energy White,58,1.33,0,
SALE_813438,2025-07-02 08:01:20,STORE_153,Gweru,High Energy Brown,19,1.28,0,
SALE_811324,2025-06-26 11:38:09,STORE_015,Bindura,Wholegrain Brown,52,1.42,0,
SALE_807173,2025-03-19 21:23:26,STORE_160,Gweru,Seed Loaf,20,1.49,0,
SALE_801368,2025-07-10 21:16:15,STORE_184,Kwekwe,High Energy Brown,8,1.33,0,
SALE_809159,2025-02-14 00:42:10,STORE_034,Gweru,High Energy White,53,1.18,1,Valentine Promo
SALE_801253,2025-07-09 23:23:26,STORE_067,Bindura,High Energy White,9,1.32,0,
SALE_813211,2025-03-16 20:13:19,STORE_179,Bulawayo,Wholegrain Brown,20,1.44,0,
SALE_804455,2025-02-04 05:09:16,STORE_016,Bindura,High Energy Brown,50,1.29,0,
SALE_810678,2025-07-01 01:54:01,STORE_196,Chitungwiza,Wholegrain Brown,16,1.37,0,
SALE_808136,2025-02-22 19:01:35,STORE_192,Kwekwe,Wholegrain Brown,16,1.4,0,
SALE_806651,2025-05-08 22:56:01,STORE_188,Bulawayo,Family Loaf,43,2.21,0,
SALE_810623,2025-07-23 08:41:43,STORE_051,Bulawayo,Whole Wheat,43,1.42,0,
SALE_809509,2025-03-27 03:18:04,STORE_065,Chitungwiza,Wholegrain Brown,3,1.42,0,
SALE_802112,2025-04-01 06:01:38,STORE_127,Masvingo,Family Loaf,46,2.17,0,
SALE_810923,2025-01-11 08:32:17,STORE_168,Mutare,Whole Wheat,48,1.42,0,
SALE_808049,2025-06-08 06:41:22,STORE_107,Mutare,Whole Wheat,2,1.49,0,
SALE_800425,2025-06-26 01:31:53,STORE_038,Bindura,Seed Loaf,4,1.48,0,
SALE_805932,2025-03-29 08:08:48,STORE_090,Mutare,Soft White,36,1.21,0,
SALE_806750,2025-01-12 21:41:04,STORE_077,Masvingo,Seed Loaf,51,1.48,0,
SALE_811455,2025-06-01 10:05:57,STORE_075,Mutare,Wholegrain Brown,2,1.41,0,
SALE_801111,2025-01-21 18:24:51,STORE_027,Bindura,High Energy Brown,43,1.32,0,
SALE_805220,2025-03-30 16:23:28,STORE_118,Gweru,Soft White,51,1.19,0,
SALE_813871,2025-01-14 02:46:30,STORE_086,Gweru,Soft White,36,1.22,0,
SALE_800637,2025-01-15 04:41:16,STORE_155,Harare,Whole Wheat,58,1.49,0,
SALE_800248,2025-04-08 20:29:21,STORE_130,Masvingo,Family Loaf,52,2.24,0,
SALE_805216,2025-05-27 16:57:00,STORE_037,Gweru,Seed Loaf,53,1.54,0,
SALE_801807,2025-05-03 16:29:17,STORE_173,Bulawayo,High Energy White,42,1.29,0,
SALE_812649,2025-06-01 06:46:41,STORE_002,Bulawayo,High Energy White,34,1.34,0,
SALE_810302,2025-05-11 20:56:01,STORE_103,Kwekwe,Whole Wheat,57,1.49,0,
SALE_800696,2025-06-07 08:17:19,STORE_084,Bindura,Family Loaf,46,2.17,0,
SALE_806188,2025-01-25 09:00:40,STORE_078,Chitungwiza,Soft White,28,1.23,0,
SALE_806373,2025-06-09 11:46:43,STORE_153,Chitungwiza,Soft White,4,1.19,0,
SALE_801236,2025-04-02 04:58:37,STORE_117,Bulawayo,High Energy White,9,1.29,0,
SALE_805861,2025-06-25 20:28:28,STORE_022,Gweru,Soft White,43,1.23,0,
SALE_801516,2025-02-26 04:20:42,STORE_013,Mutare,Whole Wheat,9,1.44,0,
SALE_813507,2025-02-06 03:55:45,STORE_146,Mutare,High Energy White,14,1.27,0,
SALE_808779,2025-01-31 21:41:51,STORE_018,Bulawayo,High Energy White,10,1.27,0,
SALE_814615,2025-01-04 21:59:31,STORE_040,Chitungwiza,Family Loaf,25,2.19,0,
SALE_801011,2025-01-24 03:20:54,STORE_067,Bindura,High Energy White,44,1.3,0,
SALE_800070,2025-02-08 16:53:34,STORE_021,Gweru,Seed Loaf,44,1.48,0,
SALE_804936,2025-04-08 16:47:23,STORE_042,Kwekwe,Seed Loaf,20,1.49,0,
SALE_804105,2025-01-04 09:45:58,STORE_191,Harare,Whole Wheat,8,1.44,0,
SALE_801178,2025-02-14 03:45:44,STORE_142,Gweru,Soft White,43,1.06,1,Valentine Promo
SALE_810655,2025-03-31 15:11:27,STORE_193,Kwekwe,High Energy Brown,11,1.33,0,
SALE_806948,2025-01-08 06:25:01,STORE_190,Gweru,High Energy Brown,13,1.28,0,
SALE_809430,2025-07-05 23:02:15,STORE_173,Kwekwe,Soft White,46,1.2,0,
SALE_805380,2025-02-20 15:04:56,STORE_101,Chitungwiza,Seed Loaf,48,1.5,0,
SALE_803248,2025-02-15 11:18:03,STORE_125,Gweru,High Energy Brown,31,1.33,0,
SALE_801799,2025-06-06 23:13:46,STORE_053,Gweru,Family Loaf,26,2.25,0,
SALE_810669,2025-03-07 21:37:27,STORE_021,Gweru,High Energy White,14,1.28,0,
SALE_814078,2025-07-11 18:30:56,STORE_146,Mutare,Wholegrain Brown,37,1.42,0,
SALE_811510,2025-02-07 08:14:47,STORE_187,Harare,Seed Loaf,33,1.52,0,
SALE_804404,2025-04-11 10:08:34,STORE_032,Harare,High Energy Brown,44,1.35,0,
SALE_812678,2025-07-05 09:23:43,STORE_197,Chitungwiza,High Energy White,41,1.34,0,
SALE_810794,2025-05-05 22:15:02,STORE_067,Mutare,Soft White,24,1.2,0,
SALE_800041,2025-06-30 15:02:19,STORE_018,Gweru,Family Loaf,46,2.18,0,
SALE_805050,2025-05-07 03:05:02,STORE_180,Harare,Family Loaf,42,2.24,0,
SALE_807085,2025-05-15 22:21:51,STORE_037,Harare,Seed Loaf,25,1.51,0,
SALE_804793,2025-05-19 10:14:56,STORE_021,Chitungwiza,High Energy White,39,1.28,0,
SALE_806436,2025-05-25 00:37:23,STORE_002,Bindura,Family Loaf,53,2.0,1,Africa Day Promo
SALE_806824,2025-03-25 01:23:05,STORE_117,Harare,Seed Loaf,37,1.49,0,
SALE_809861,2025-05-27 09:31:33,STORE_165,Harare,Family Loaf,48,2.2,0,
SALE_809079,2025-03-29 04:30:06,STORE_150,Gweru,High Energy White,31,1.29,0,
SALE_809812,2025-02-27 23:56:44,STORE_057,Bindura,Seed Loaf,46,1.54,0,
SALE_804004,2025-05-05 20:07:54,STORE_181,Kwekwe,High Energy White,21,1.32,0,
SALE_809691,2025-02-02 09:13:15,STORE_150,Harare,Family Loaf,41,2.24,0,
SALE_802002,2025-03-17 08:00:56,STORE_113,Chitungwiza,High Energy Brown,38,1.34,0,
SALE_807074,2025-01-06 11:20:03,STORE_195,Chitungwiza,High Energy Brown,5,1.3,0,
SALE_808917,2025-04-08 04:45:05,STORE_163,Chitungwiza,Soft White,7,1.19,0,
SALE_800805,2025-02-13 02:09:06,STORE_035,Gweru,Family Loaf,18,2.18,0,
SALE_803886,2025-01-26 00:46:06,STORE_159,Gweru,Soft White,53,1.23,0,
SALE_813165,2025-05-12 13:12:38,STORE_064,Masvingo,Family Loaf,38,2.21,0,
SALE_812258,2025-07-23 23:25:15,STORE_042,Chitungwiza,Family Loaf,46,2.18,0,
SALE_811365,2025-01-28 18:53:57,STORE_034,Bindura,Whole Wheat,21,1.48,0,
SALE_802452,2025-07-20 11:27:22,STORE_102,Bindura,High Energy White,17,1.28,0,
SALE_804075,2025-04-19 13:46:54,STORE_166,Mutare,Soft White,12,1.22,0,
SALE_805803,2025-05-08 01:27:21,STORE_127,Gweru,Wholegrain Brown,33,1.4,0,
SALE_812744,2025-03-06 04:15:23,STORE_172,Mutare,Whole Wheat,43,1.48,0,
SALE_802337,2025-01-02 13:20:45,STORE_109,Bindura,High Energy White,33,1.32,0,
SALE_802471,2025-01-18 01:15:00,STORE_038,Masvingo,Whole Wheat,25,1.47,0,
SALE_808620,2025-01-09 07:42:34,STORE_140,Gweru,Whole Wheat,40,1.45,0,
SALE_803668,2025-03-06 20:44:57,STORE_160,Chitungwiza,High Energy White,6,1.27,0,
SALE_804029,2025-02-18 09:56:45,STORE_189,Mutare,Soft White,24,1.21,0,
SALE_808489,2025-03-24 14:45:00,STORE_082,Kwekwe,High Energy Brown,20,1.32,0,
SALE_802025,2025-06-02 21:48:12,STORE_031,Mutare,Wholegrain Brown,11,1.43,0,
SALE_813548,2025-01-04 07:03:38,STORE_012,Gweru,High Energy White,57,1.3,0,
SALE_812329,2025-06-16 14:29:18,STORE_147,Kwekwe,Seed Loaf,36,1.52,0,
SALE_804832,2025-01-30 00:07:48,STORE_178,Bindura,Family Loaf,11,2.25,0,
SALE_803011,2025-03-31 09:52:46,STORE_164,Bulawayo,Wholegrain Brown,55,1.45,0,
SALE_812929,2025-03-30 09:20:02,STORE_007,Gweru,Whole Wheat,57,1.46,0,
SALE_810376,2025-03-02 04:29:08,STORE_057,Kwekwe,Whole Wheat,52,1.45,0,
SALE_805464,2025-03-05 00:22:35,STORE_130,Chitungwiza,Soft White,2,1.25,0,
SALE_807664,2025-07-25 12:01:18,STORE_025,Mutare,High Energy White,7,1.33,0,
SALE_814286,2025-02-26 00:48:14,STORE_174,Gweru,High Energy Brown,31,1.28,0,
SALE_806835,2025-07-19 05:52:34,STORE_123,Mutare,Seed Loaf,41,1.51,0,
SALE_811620,2025-04-04 23:38:00,STORE_196,Masvingo,Family Loaf,23,2.17,0,
SALE_814618,2025-04-15 11:38:26,STORE_184,Bulawayo,High Energy Brown,46,1.34,0,
SALE_814364,2025-01-18 05:56:40,STORE_080,Bulawayo,High Energy White,24,1.3,0,
SALE_800170,2025-07-26 23:25:50,STORE_004,Bindura,High Energy White,28,1.34,0,
SALE_808261,2025-04-23 02:40:24,STORE_040,Harare,Seed Loaf,21,1.49,0,
SALE_800217,2025-07-13 18:35:25,STORE_058,Gweru,Seed Loaf,53,1.54,0,
SALE_813160,2025-04-16 18:55:08,STORE_137,Harare,Seed Loaf,32,1.5,0,
SALE_808496,2025-03-07 23:26:06,STORE_060,Mutare,Soft White,20,1.19,0,
SALE_812489,2025-02-05 00:43:08,STORE_046,Kwekwe,Wholegrain Brown,38,1.45,0,
SALE_808874,2025-07-08 04:01:50,STORE_156,Masvingo,Whole Wheat,14,1.43,0,
SALE_810880,2025-04-28 01:35:27,STORE_082,Masvingo,Soft White,12,1.2,0,
SALE_807044,2025-07-23 01:40:42,STORE_005,Gweru,Family Loaf,25,2.19,0,
SALE_808879,2025-05-17 10:59:24,STORE_194,Gweru,Whole Wheat,45,1.44,0,
SALE_809113,2025-07-11 21:51:15,STORE_063,Gweru,High Energy White,58,1.3,0,
SALE_810110,2025-01-30 01:40:48,STORE_189,Bindura,High Energy Brown,59,1.32,0,
SALE_810168,2025-07-27 06:03:12,STORE_175,Masvingo,High Energy Brown,29,1.34,0,
SALE_805564,2025-01-15 08:04:29,STORE_010,Mutare,High Energy Brown,2,1.27,0,
SALE_804337,2025-02-11 10:48:31,STORE_043,Chitungwiza,Seed Loaf,15,1.48,0,
SALE_814879,2025-03-17 21:02:55,STORE_185,Mutare,High Energy White,39,1.35,0,
SALE_813030,2025-01-10 11:45:01,STORE_013,Kwekwe,High Energy White,22,1.31,0,
SALE_813956,2025-02-28 20:28:48,STORE_060,Kwekwe,High Energy White,43,1.32,0,
SALE_800900,2025-07-13 13:14:11,STORE_072,Harare,Family Loaf,7,2.23,0,
SALE_800184,2025-01-08 12:19:10,STORE_183,Kwekwe,Whole Wheat,23,1.46,0,
SALE_813834,2025-02-07 07:10:53,STORE_071,Chitungwiza,Wholegrain Brown,29,1.4,0,
SALE_802913,2025-03-12 17:27:25,STORE_050,Masvingo,Wholegrain Brown,24,1.38,0,
SALE_807249,2025-02-20 13:07:06,STORE_033,Bindura,High Energy White,53,1.34,0,
SALE_802145,2025-06-28 22:27:20,STORE_044,Bulawayo,Seed Loaf,43,1.49,0,
SALE_812866,2025-05-16 03:29:19,STORE_159,Chitungwiza,High Energy Brown,23,1.33,0,
SALE_802088,2025-05-01 22:58:15,STORE_185,Masvingo,Whole Wheat,86,1.45,0,
SALE_807050,2025-03-02 16:39:22,STORE_131,Chitungwiza,Wholegrain Brown,14,1.41,0,
SALE_809647,2025-07-28 02:58:43,STORE_169,Kwekwe,Family Loaf,18,2.23,0,
SALE_804693,2025-04-27 01:58:41,STORE_151,Masvingo,High Energy Brown,8,1.34,0,
SALE_801688,2025-02-12 13:50:21,STORE_106,Bulawayo,Soft White,32,1.21,0,
SALE_807750,2025-02-24 22:05:50,STORE_097,Kwekwe,Seed Loaf,54,1.47,0,
SALE_812733,2025-03-15 03:07:41,STORE_149,Gweru,Soft White,9,1.21,0,
SALE_801768,2025-03-22 02:46:23,STORE_118,Mutare,High Energy Brown,15,1.32,0,
SALE_800592,2025-02-01 04:35:46,STORE_121,Mutare,Seed Loaf,33,1.53,0,
SALE_801923,2025-06-22 09:07:50,STORE_046,Bindura,Soft White,47,1.22,0,
SALE_814745,2025-04-02 04:36:25,STORE_033,Chitungwiza,Whole Wheat,34,1.5,0,
SALE_801617,2025-06-26 07:07:48,STORE_152,Bindura,Whole Wheat,38,1.48,0,
SALE_814830,2025-06-12 07:48:27,STORE_165,Mutare,High Energy Brown,32,1.29,0,
SALE_813983,2025-04-11 17:13:47,STORE_137,Chitungwiza,Whole Wheat,20,1.45,0,
SALE_801114,2025-05-27 15:33:00,STORE_076,Kwekwe,High Energy White,36,1.33,0,
SALE_803404,2025-05-03 16:18:48,STORE_041,Bindura,Soft White,9,1.21,0,
SALE_800538,2025-07-12 00:47:41,STORE_168,Mutare,High Energy White,38,1.33,0,
SALE_812417,2025-01-21 10:20:59,STORE_192,Bulawayo,Wholegrain Brown,49,1.44,0,
SALE_811975,2025-01-10 09:56:23,STORE_138,Kwekwe,High Energy Brown,8,1.29,0,
SALE_809049,2025-07-06 07:56:14,STORE_003,Mutare,Soft White,7,1.25,0,
SALE_810069,2025-06-14 00:26:28,STORE_190,Harare,Soft White,21,1.21,0,
SALE_804789,2025-01-25 06:41:51,STORE_163,Gweru,High Energy Brown,11,1.32,0,
SALE_810375,2025-07-25 02:16:23,STORE_194,Kwekwe,High Energy Brown,42,1.31,0,
SALE_808303,2025-01-04 22:06:21,STORE_118,Gweru,Family Loaf,20,2.17,0,
SALE_812407,2025-06-29 04:50:11,STORE_116,Gweru,High Energy White,40,1.31,0,
SALE_804038,2025-03-21 09:27:14,STORE_073,Gweru,Wholegrain Brown,12,1.42,0,
SALE_810897,2025-07-04 20:04:45,STORE_066,Bindura,High Energy White,19,1.31,0,
SALE_808398,2025-01-01 13:51:15,STORE_012,Masvingo,Whole Wheat,15,1.43,0,
SALE_800394,2025-03-08 05:53:21,STORE_130,Gweru,Soft White,40,1.05,1,Women’s Day Promo
SALE_804342,2025-06-22 14:20:26,STORE_121,Gweru,Soft White,18,1.17,0,
SALE_800293,2025-07-07 02:03:24,STORE_194,Mutare,High Energy Brown,2,1.34,0,
SALE_806435,2025-05-22 07:35:07,STORE_029,Bindura,Seed Loaf,4,1.51,0,
SALE_803079,2025-03-12 08:07:14,STORE_166,Kwekwe,Family Loaf,42,2.2,0,
SALE_814994,2025-04-21 13:06:06,STORE_076,Bindura,Wholegrain Brown,7,1.38,0,
SALE_805174,2025-03-23 03:47:02,STORE_026,Harare,Family Loaf,14,2.17,0,
SALE_814425,2025-01-19 10:09:23,STORE_034,Masvingo,Family Loaf,7,2.17,0,
SALE_808065,2025-05-22 09:13:22,STORE_137,Chitungwiza,Whole Wheat,53,1.43,0,
SALE_806690,2025-05-15 04:57:02,STORE_112,Kwekwe,Whole Wheat,25,1.48,0,
SALE_811585,2025-02-11 03:47:51,STORE_148,Bindura,Whole Wheat,24,1.43,0,
SALE_806613,2025-06-01 19:44:07,STORE_119,Chitungwiza,Family Loaf,9,2.24,0,
SALE_806319,2025-07-13 09:13:12,STORE_194,Bulawayo,Soft White,44,1.21,0,
SALE_809254,2025-03-22 23:17:24,STORE_016,Mutare,Seed Loaf,51,1.51,0,
