batch_id,total_checks,passed,failed,sku,timestamp,batch_status,fail_rate_%
BATCH_15700,3,1,2,Soft White,2025-07-17 08:35:51,FAILED,66.67
BATCH_15705,3,1,2,Seed Loaf,2025-07-04 13:37:00,FAILED,66.67
BATCH_15681,3,1,2,Wholegrain Brown,2025-05-02 15:54:59,FAILED,66.67
BATCH_15682,3,1,2,Soft White,2025-01-12 04:30:49,FAILED,66.67
BATCH_15684,3,1,2,Seed Loaf,2025-02-27 15:35:39,FAILED,66.67
BATCH_15727,3,1,2,Family Loaf,2025-02-15 10:08:02,FAILED,66.67
BATCH_16736,3,1,2,Whole Wheat,2025-04-01 11:09:44,FAILED,66.67
BATCH_17403,3,1,2,Whole Wheat,2025-02-04 15:27:00,FAILED,66.67
BATCH_16741,3,1,2,High Energy White,2025-04-23 16:00:09,FAILED,66.67
BATCH_16749,3,1,2,Whole Wheat,2025-04-11 00:49:39,FAILED,66.67
BATCH_15696,3,1,2,Family Loaf,2025-05-06 09:19:43,FAILED,66.67
BATCH_15736,3,1,2,Whole Wheat,2025-07-25 04:28:58,FAILED,66.67
BATCH_15737,3,1,2,High Energy Brown,2025-03-08 14:09:31,FAILED,66.67
BATCH_15739,3,1,2,Wholegrain Brown,2025-01-13 22:22:54,FAILED,66.67
BATCH_15743,3,1,2,Seed Loaf,2025-04-08 10:34:25,FAILED,66.67
BATCH_15713,3,1,2,Wholegrain Brown,2025-02-23 23:29:14,FAILED,66.67
BATCH_15718,3,1,2,Soft White,2025-04-15 06:06:51,FAILED,66.67
BATCH_15724,3,1,2,Soft White,2025-07-10 01:16:47,FAILED,66.67
BATCH_15750,3,1,2,Family Loaf,2025-07-13 06:47:59,FAILED,66.67
BATCH_15751,3,1,2,Wholegrain Brown,2025-03-23 11:48:26,FAILED,66.67
BATCH_15752,3,1,2,Family Loaf,2025-05-25 17:19:13,FAILED,66.67
BATCH_15753,3,1,2,Wholegrain Brown,2025-06-01 22:20:10,FAILED,66.67
BATCH_15754,3,1,2,Soft White,2025-02-04 05:09:11,FAILED,66.67
BATCH_15758,3,1,2,Family Loaf,2025-01-18 20:50:12,FAILED,66.67
BATCH_15728,3,1,2,High Energy Brown,2025-02-07 09:54:12,FAILED,66.67
BATCH_15731,3,1,2,High Energy White,2025-05-21 10:48:56,FAILED,66.67
BATCH_15733,3,1,2,High Energy Brown,2025-04-25 23:28:19,FAILED,66.67
BATCH_12962,3,1,2,Wholegrain Brown,2025-04-14 21:36:13,FAILED,66.67
BATCH_16727,3,1,2,Wholegrain Brown,2025-04-28 21:46:42,FAILED,66.67
BATCH_14166,3,1,2,Family Loaf,2025-02-27 02:26:34,FAILED,66.67
BATCH_16731,3,1,2,Seed Loaf,2025-04-30 00:43:46,FAILED,66.67
BATCH_16734,3,1,2,Seed Loaf,2025-01-15 11:41:01,FAILED,66.67
BATCH_12083,3,1,2,Seed Loaf,2025-03-24 12:35:44,FAILED,66.67
BATCH_15747,3,1,2,Whole Wheat,2025-07-26 22:14:43,FAILED,66.67
BATCH_15763,3,1,2,Seed Loaf,2025-04-02 23:59:05,FAILED,66.67
BATCH_15766,3,1,2,High Energy White,2025-02-21 18:37:27,FAILED,66.67
BATCH_15770,4,2,2,Family Loaf,2025-03-21 14:15:13,FAILED,50.0
BATCH_15773,3,1,2,High Energy Brown,2025-06-20 14:24:45,FAILED,66.67
BATCH_15774,3,1,2,High Energy White,2025-06-24 23:21:55,FAILED,66.67
BATCH_15775,3,1,2,Family Loaf,2025-03-17 23:49:52,FAILED,66.67
BATCH_12086,3,1,2,High Energy Brown,2025-04-03 10:53:24,FAILED,66.67
BATCH_15802,3,1,2,Wholegrain Brown,2025-03-20 07:52:47,FAILED,66.67
BATCH_12967,3,1,2,Wholegrain Brown,2025-06-09 08:46:45,FAILED,66.67
BATCH_15789,3,1,2,Whole grain Brown,2025-06-17 03:12:39,FAILED,66.67
BATCH_15814,4,2,2,High Energy White,2025-03-31 16:20:08,FAILED,50.0
BATCH_15815,3,1,2,Seed Loaf,2025-07-22 10:05:59,FAILED,66.67
BATCH_15821,3,1,2,Soft White,2025-04-10 00:00:00,FAILED,66.67
BATCH_15793,3,1,2,Whole Wheat,2025-03-14 14:01:11,FAILED,66.67
BATCH_15794,3,1,2,Whole Wheat,2025-07-30 09:09:45,FAILED,66.67
BATCH_15799,3,1,2,Seed Loaf,2025-05-19 23:03:25,FAILED,66.67
BATCH_15800,3,1,2,Soft White,2025-05-31 10:39:38,FAILED,66.67
BATCH_15833,3,1,2,Family Loaf,2025-05-27 00:10:13,FAILED,66.67
BATCH_15839,3,1,2,Seed Loaf,2025-04-22 09:00:23,FAILED,66.67
BATCH_16706,3,1,2,Seed Loaf,2025-03-28 09:05:31,FAILED,66.67
BATCH_16711,3,1,2,High Energy White,2025-04-16 02:11:00,FAILED,66.67
BATCH_16712,3,1,2,Family Loaf,2025-03-06 14:37:46,FAILED,66.67
BATCH_16717,3,1,2,Soft White,2025-01-17 09:39:18,FAILED,66.67
BATCH_12123,3,1,2,Soft White,2025-07-20 10:59:11,FAILED,66.67
BATCH_15810,3,1,2,Wholegrain Brown,2025-03-30 00:38:23,FAILED,66.67
BATCH_15843,3,1,2,Whole Wheat,2025-05-05 16:36:23,FAILED,66.67
BATCH_15848,3,1,2,Seed Loaf,2025-01-04 05:21:35,FAILED,66.67
BATCH_12124,3,1,2,Soft White,2025-05-17 20:03:05,FAILED,66.67
BATCH_15851,3,1,2,High Energy White,2025-01-09 02:27:13,FAILED,66.67
BATCH_13505,3,1,2,High Energy Brown,2025-07-11 10:43:55,FAILED,66.67
BATCH_15831,3,1,2,Soft White,2025-01-18 18:10:27,FAILED,66.67
BATCH_16688,4,2,2,Whole Wheat,2025-01-21 00:38:03,FAILED,50.0
BATCH_16689,3,1,2,Whole Wheat,2025-04-16 19:38:13,FAILED,66.67
BATCH_16691,3,1,2,Wholegrain Brown,2025-03-20 07:29:34,FAILED,66.67
BATCH_16692,3,1,2,Wholegrain Brown,2025-01-09 16:53:13,FAILED,66.67
BATCH_16696,3,1,2,Seed Loaf,2025-03-18 13:45:20,FAILED,66.67
BATCH_15840,3,1,2,Soft White,2025-02-14 10:09:47,FAILED,66.67
BATCH_15842,3,1,2,High Energy White,2025-07-26 04:43:54,FAILED,66.67
BATCH_15883,3,1,2,High Energy White,2025-01-10 20:26:01,FAILED,66.67
BATCH_15887,3,1,2,Family Loaf,2025-04-02 02:21:47,FAILED,66.67
BATCH_15860,3,1,2,High Energy Brown,2025-01-11 02:05:35,FAILED,66.67
BATCH_15865,3,1,2,Wholegrain Brown,2025-03-30 06:49:02,FAILED,66.67
BATCH_15866,3,1,2,Seed Loaf,2025-04-13 20:04:08,FAILED,66.67
BATCH_15868,3,1,2,High Energy Brown,2025-02-03 06:12:04,FAILED,66.67
BATCH_15869,3,1,2,Family Loaf,2025-06-10 08:45:09,FAILED,66.67
BATCH_15870,3,1,2,Wholegrain Brown,2025-06-14 15:48:40,FAILED,66.67
BATCH_15892,3,1,2,High Energy White,2025-01-06 08:58:30,FAILED,66.67
BATCH_15893,3,1,2,Wholegrain Brown,2025-06-09 23:22:14,FAILED,66.67
BATCH_15896,3,1,2,Whole Wheat,2025-02-19 19:27:57,FAILED,66.67
BATCH_15897,3,1,2,High Energy White,2025-02-25 00:21:32,FAILED,66.67
BATCH_15898,3,1,2,Soft White,2025-06-29 18:48:04,FAILED,66.67
BATCH_17651,3,1,2,Whole Wheat,2025-07-21 17:24:00,FAILED,66.67
BATCH_15874,3,1,2,Wholegrain Brown,2025-06-29 13:01:27,FAILED,66.67
BATCH_17941,3,1,2,High Energy White,2025-04-07 23:11:40,FAILED,66.67
BATCH_15917,3,1,2,Whole Wheat,2025-02-17 02:58:15,FAILED,66.67
BATCH_16680,3,1,2,Seed Loaf,2025-01-07 08:53:48,FAILED,66.67
BATCH_16681,3,1,2,Seed Loaf,2025-04-28 02:23:10,FAILED,66.67
BATCH_16685,3,1,2,Soft White,2025-04-15 04:54:41,FAILED,66.67
BATCH_15888,3,1,2,High Energy Brown,2025-04-11 20:25:42,FAILED,66.67
BATCH_15890,3,1,2,Seed Loaf,2025-05-22 07:43:43,FAILED,66.67
BATCH_15926,3,1,2,Soft White,2025-03-18 16:39:39,FAILED,66.67
BATCH_15927,3,1,2,High Energy Brown,2025-04-15 06:18:24,FAILED,66.67
BATCH_15928,3,1,2,Seed Loaf,2025-05-25 05:20:58,FAILED,66.67
BATCH_17943,3,1,2,Soft White,2025-07-14 19:20:13,FAILED,66.67
BATCH_17944,3,1,2,Family Loaf,2025-05-02 06:44:21,FAILED,66.67
BATCH_15907,3,1,2,Soft White,2025-01-30 18:05:25,FAILED,66.67
BATCH_15908,3,1,2,Family Loaf,2025-01-29 01:57:57,FAILED,66.67
BATCH_16656,3,1,2,Family Loaf,2025-01-21 19:59:31,FAILED,66.67
BATCH_16659,3,1,2,High Energy Brown,2025-06-30 12:51:00,FAILED,66.67
BATCH_16660,3,1,2,High Energy Brown,2025-06-18 00:41:42,FAILED,66.67
BATCH_16661,3,1,2,Seed Loaf,2025-05-19 13:15:42,FAILED,66.67
BATCH_16662,3,1,2,Family Loaf,2025-01-07 15:24:41,FAILED,66.67
BATCH_16665,3,1,2,High Energy White,2025-06-24 12:50:13,FAILED,66.67
BATCH_16668,3,1,2,Seed Loaf,2025-03-02 19:06:47,FAILED,66.67
BATCH_16669,3,1,2,Family Loaf,2025-02-08 05:03:14,FAILED,66.67
BATCH_15920,3,1,2,High Energy White,2025-05-20 02:40:31,FAILED,66.67
BATCH_15963,3,1,2,Seed Loaf,2025-06-07 02:50:56,FAILED,66.67
BATCH_15936,3,1,2,Seed Loaf,2025-03-29 04:55:04,FAILED,66.67
BATCH_15938,3,1,2,Seed Loaf,2025-05-29 21:51:58,FAILED,66.67
BATCH_15940,3,1,2,Soft White,2025-02-02 11:31:24,FAILED,66.67
BATCH_15941,3,1,2,Soft White,2025-06-23 01:38:06,FAILED,66.67
BATCH_15942,3,1,2,Whole Wheat,2025-06-25 14:13:05,FAILED,66.67
BATCH_13506,3,1,2,Soft White,2025-04-15 08:04:13,FAILED,66.67
BATCH_15981,3,1,2,Soft White,2025-03-18 06:19:14,FAILED,66.67
BATCH_15956,3,1,2,High Energy Brown,2025-07-07 11:45:29,FAILED,66.67
BATCH_15959,3,1,2,Whole Wheat,2025-05-18 08:33:28,FAILED,66.67
BATCH_16640,3,1,2,Wholegrain Brown,2025-05-17 17:16:42,FAILED,66.67
BATCH_16655,3,1,2,Soft White,2025-01-27 05:49:17,FAILED,66.67
BATCH_14209,3,1,2,High Energy Brown,2025-02-16 13:58:53,FAILED,66.67
BATCH_16009,3,1,2,High Energy Brown,2025-01-03 12:21:54,FAILED,66.67
BATCH_16010,3,1,2,Whole Wheat,2025-03-08 07:13:14,FAILED,66.67
BATCH_16013,3,1,2,Seed Loaf,2025-01-28 13:56:02,FAILED,66.67
BATCH_15988,3,1,2,Family Loaf,2025-02-14 21:45:28,FAILED,66.67
BATCH_15989,3,1,2,Family Loaf,2025-03-23 11:31:19,FAILED,66.67
BATCH_15990,3,1,2,Soft White,2025-01-25 11:33:46,FAILED,66.67
BATCH_15991,3,1,2,Family Loaf,2025-03-22 13:59:25,FAILED,66.67
BATCH_15994,3,1,2,Seed Loaf,2025-03-15 00:05:17,FAILED,66.67
BATCH_13509,3,1,2,Soft White,2025-07-30 16:09:21,FAILED,66.67
BATCH_16024,3,1,2,Family Loaf,2025-07-10 12:37:55,FAILED,66.67
BATCH_16000,3,1,2,Soft White,2025-03-29 22:08:57,FAILED,66.67
BATCH_16007,3,1,2,Wholegrain Brown,2025-03-31 19:18:00,FAILED,66.67
BATCH_16042,3,1,2,Seed Loaf,2025-03-14 17:13:47,FAILED,66.67
BATCH_16624,3,1,2,Soft White,2025-05-19 05:56:19,FAILED,66.67
BATCH_16630,3,1,2,Whole Wheat,2025-03-28 00:59:40,FAILED,66.67
BATCH_16631,3,1,2,Whole Wheat,2025-03-02 11:12:49,FAILED,66.67
BATCH_12135,3,1,2,Soft White,2025-06-16 10:55:04,FAILED,66.67
BATCH_16019,3,1,2,High Energy Brown,2025-05-01 17:13:09,FAILED,66.67
BATCH_16049,3,1,2,Wholegrain Brown,2025-02-28 12:22:49,FAILED,66.67
BATCH_16053,3,1,2,Wholegrain Brown,2025-05-27 22:51:28,FAILED,66.67
BATCH_16055,3,1,2,Wholegrain Brown,2025-03-17 01:13:47,FAILED,66.67
BATCH_16063,3,1,2,Seed Loaf,2025-06-04 14:10:32,FAILED,66.67
BATCH_12136,3,1,2,Wholegrain Brown,2025-01-23 14:48:29,FAILED,66.67
BATCH_17657,3,1,2,Seed Loaf,2025-01-07 18:29:02,FAILED,66.67
BATCH_16076,3,1,2,High Energy White,2025-05-03 13:39:08,FAILED,66.67
BATCH_16077,3,1,2,Soft White,2025-02-01 10:06:06,FAILED,66.67
BATCH_16612,3,1,2,Wholegrain Brown,2025-02-12 10:29:29,FAILED,66.67
BATCH_16614,3,1,2,High Energy White,2025-04-01 12:26:23,FAILED,66.67
BATCH_16615,3,1,2,Whole Wheat,2025-06-29 12:52:12,FAILED,66.67
BATCH_16616,3,1,2,Seed Loaf,2025-04-02 03:44:49,FAILED,66.67
BATCH_16620,3,1,2,Family Loaf,2025-01-25 04:27:12,FAILED,66.67
BATCH_14136,3,1,2,Wholegrain Brown,2025-04-03 09:37:19,FAILED,66.67
BATCH_16088,4,2,2,High Energy White,2025-02-03 05:34:19,FAILED,50.0
BATCH_12112,3,1,2,Whole Wheat,2025-04-22 03:14:43,FAILED,66.67
BATCH_16093,3,1,2,Whole Wheat,2025-07-15 17:56:26,FAILED,66.67
BATCH_16094,3,1,2,Whole Wheat,2025-07-24 02:17:32,FAILED,66.67
BATCH_16065,3,1,2,High Energy White,2025-05-16 06:02:42,FAILED,66.67
BATCH_12114,3,1,2,High Energy Brown,2025-01-01 12:06:25,FAILED,66.67
BATCH_16069,3,1,2,Family Loaf,2025-05-21 09:21:52,FAILED,66.67
BATCH_16070,3,1,2,Wholegrain Brown,2025-04-19 11:24:35,FAILED,66.67
BATCH_16111,3,1,2,Soft White,2025-07-21 15:47:08,FAILED,66.67
BATCH_16596,3,1,2,Seed Loaf,2025-01-23 22:06:47,FAILED,66.67
BATCH_16597,3,1,2,High Energy White,2025-03-13 02:26:32,FAILED,66.67
BATCH_12115,3,1,2,Family Loaf,2025-06-20 15:35:08,FAILED,66.67
BATCH_16604,3,1,2,Soft White,2025-05-30 07:51:05,FAILED,66.67
BATCH_16607,3,1,2,Family Loaf,2025-05-07 09:50:08,FAILED,66.67
BATCH_16083,3,1,2,Soft White,2025-07-17 15:00:00,FAILED,66.67
BATCH_16115,3,1,2,Soft White,2025-02-18 09:35:26,FAILED,66.67
BATCH_16117,3,1,2,High Energy White,2025-03-18 20:53:40,FAILED,66.67
BATCH_16120,3,1,2,High Energy White,2025-06-22 17:16:38,FAILED,66.67
BATCH_16122,3,1,2,Seed Loaf,2025-01-08 09:44:32,FAILED,66.67
BATCH_16096,3,1,2,Family Loaf,2025-06-01 07:52:22,FAILED,66.67
BATCH_16102,3,1,2,Family Loaf,2025-04-22 20:26:41,FAILED,66.67
BATCH_16104,3,1,2,High Energy White,2025-05-03 16:00:29,FAILED,66.67
BATCH_16105,3,1,2,Soft White,2025-07-23 08:25:46,FAILED,66.67
BATCH_16576,3,1,2,Seed Loaf,2025-02-17 11:19:59,FAILED,66.67
BATCH_16581,3,1,2,Whole Wheat,2025-06-28 19:07:20,FAILED,66.67
BATCH_16583,3,1,2,Soft White,2025-02-17 08:11:24,FAILED,66.67
BATCH_13512,3,1,2,Whole Wheat,2025-02-25 10:44:51,FAILED,66.67
BATCH_16587,3,1,2,Wholegrain Brown,2025-04-04 04:57:28,FAILED,66.67
BATCH_16590,3,1,2,Whole Wheat,2025-06-17 09:54:26,FAILED,66.67
BATCH_16591,3,1,2,High Energy Brown,2025-04-09 22:11:25,FAILED,66.67
BATCH_16152,3,1,2,Whole Wheat,2025-03-12 01:04:25,FAILED,66.67
BATCH_16155,3,1,2,Whole Wheat,2025-04-12 23:34:09,FAILED,66.67
BATCH_16157,3,1,2,High Energy White,2025-07-18 02:01:39,FAILED,66.67
BATCH_16128,3,1,2,Seed Loaf,2025-01-20 01:43:44,FAILED,66.67
BATCH_12117,3,1,2,Seed Loaf,2025-07-15 10:46:12,FAILED,66.67
BATCH_16139,3,1,2,High Energy White,2025-06-14 14:18:29,FAILED,66.67
BATCH_16160,3,1,2,Whole Wheat,2025-06-29 04:20:15,FAILED,66.67
BATCH_16175,3,1,2,Soft White,2025-01-21 10:21:57,FAILED,66.67
BATCH_16145,3,1,2,Wholegrain Brown,2025-05-23 12:54:58,FAILED,66.67
BATCH_16146,3,1,2,Family Loaf,2025-02-26 05:42:19,FAILED,66.67
BATCH_16147,3,1,2,Seed Loaf,2025-03-14 09:23:17,FAILED,66.67
BATCH_16188,3,1,2,Wholegrain Brown,2025-04-09 09:06:10,FAILED,66.67
BATCH_12118,3,1,2,High Energy White,2025-06-19 11:46:35,FAILED,66.67
BATCH_16191,3,1,2,High Energy White,2025-03-26 07:24:28,FAILED,66.67
BATCH_16570,3,1,2,Whole Wheat,2025-04-21 23:44:15,FAILED,66.67
BATCH_16571,3,1,2,Family Loaf,2025-04-20 01:25:12,FAILED,66.67
BATCH_16573,3,1,2,High Energy White,2025-06-10 10:13:12,FAILED,66.67
BATCH_16575,3,1,2,High Energy Brown,2025-06-05 01:44:35,FAILED,66.67
BATCH_16196,3,1,2,High Energy White,2025-04-28 05:15:30,FAILED,66.67
BATCH_16197,3,1,2,Seed Loaf,2025-05-10 08:08:09,FAILED,66.67
BATCH_16205,3,1,2,Soft White,2025-03-31 17:25:42,FAILED,66.67
BATCH_16176,3,1,2,Wholegrain Brown,2025-07-16 06:03:37,FAILED,66.67
BATCH_13012,3,1,2,Soft White,2025-01-22 06:57:13,FAILED,66.67
BATCH_13014,3,1,2,Soft White,2025-06-03 20:07:46,FAILED,66.67
BATCH_16220,3,1,2,Seed Loaf,2025-07-07 22:38:28,FAILED,66.67
BATCH_16222,3,1,2,Wholegrain Brown,2025-05-16 16:39:47,FAILED,66.67
BATCH_16223,3,1,2,Family Loaf,2025-03-18 16:27:35,FAILED,66.67
BATCH_13513,3,1,2,High Energy Brown,2025-04-25 00:46:55,FAILED,66.67
BATCH_16548,3,1,2,Wholegrain Brown,2025-06-22 03:57:43,FAILED,66.67
BATCH_16550,3,1,2,High Energy White,2025-07-14 21:50:30,FAILED,66.67
BATCH_16551,3,1,2,Wholegrain Brown,2025-07-28 11:29:58,FAILED,66.67
BATCH_16556,3,1,2,High Energy Brown,2025-02-06 06:04:53,FAILED,66.67
BATCH_16558,3,1,2,Wholegrain Brown,2025-06-03 06:38:29,FAILED,66.67
BATCH_16559,3,1,2,High Energy White,2025-01-24 07:44:34,FAILED,66.67
BATCH_16229,3,1,2,Soft White,2025-07-20 11:55:42,FAILED,66.67
BATCH_17920,3,1,2,High Energy Brown,2025-03-03 01:30:20,FAILED,66.67
BATCH_16231,3,1,2,Seed Loaf,2025-04-13 05:00:52,FAILED,66.67
BATCH_16236,3,1,2,High Energy Brwn,2025-03-30 05:23:31,FAILED,66.67
BATCH_16208,3,1,2,Whole Wheat,2025-02-15 12:43:37,FAILED,66.67
BATCH_13016,3,1,2,Family Loaf,2025-03-13 18:50:58,FAILED,66.67
BATCH_16214,3,1,2,Whole Wheat,2025-01-24 17:27:33,FAILED,66.67
BATCH_16219,3,1,2,Soft White,2025-02-17 01:56:24,FAILED,66.67
BATCH_16535,3,1,2,Whole Wheat,2025-04-04 03:34:16,FAILED,66.67
BATCH_16537,3,1,2,High Energy White,2025-05-22 06:59:39,FAILED,66.67
BATCH_16226,3,1,2,Whole Wheat,2025-04-05 20:55:06,FAILED,66.67
BATCH_16227,3,1,2,Soft White,2025-03-31 02:16:48,FAILED,66.67
BATCH_16266,3,1,2,Family Loaf,2025-02-14 02:09:55,FAILED,66.67
BATCH_16267,3,1,2,Wholegrain Brown,2025-01-31 18:49:46,FAILED,66.67
BATCH_16242,3,1,2,Wholegrain Brown,2025-04-08 17:54:03,FAILED,66.67
BATCH_16243,3,1,2,High Energy White,2025-06-30 13:14:51,FAILED,66.67
BATCH_16251,3,1,2,High Energy White,2025-06-08 16:20:25,FAILED,66.67
BATCH_16252,3,1,2,High Energy White,2025-07-15 03:59:42,FAILED,66.67
BATCH_16277,3,1,2,Family Loaf,2025-04-04 04:13:38,FAILED,66.67
BATCH_16279,3,1,2,Wholegrain Brown,2025-03-13 18:12:31,FAILED,66.67
BATCH_16280,3,1,2,Wholegrain Brown,2025-06-23 11:46:13,FAILED,66.67
BATCH_16282,3,1,2,Soft White,2025-03-01 23:25:30,FAILED,66.67
BATCH_16285,3,1,2,Whole Wheat,2025-04-30 11:51:05,FAILED,66.67
BATCH_13970,3,1,2,Whole Wheat,2025-05-25 12:03:20,FAILED,66.67
BATCH_16260,3,1,2,Seed Loaf,2025-01-17 16:56:41,FAILED,66.67
BATCH_16516,3,1,2,Family Loaf,2025-02-22 12:24:14,FAILED,66.67
BATCH_16519,3,1,2,Wholegrain Brown,2025-05-05 11:36:37,FAILED,66.67
BATCH_16521,3,1,2,High Energy White,2025-01-20 18:08:50,FAILED,66.67
BATCH_16527,3,1,2,High Energy White,2025-04-26 20:13:07,FAILED,66.67
BATCH_16272,3,1,2,High Energy White,2025-03-02 17:56:15,FAILED,66.67
BATCH_16274,3,1,2,Family Loaf,2025-05-18 05:34:50,FAILED,66.67
BATCH_16276,3,1,2,Wholegrain Brown,2025-06-30 19:33:04,FAILED,66.67
BATCH_13515,3,1,2,Seed Loaf,2025-04-23 13:29:05,FAILED,66.67
BATCH_16291,3,1,2,Family Loaf,2025-03-14 05:25:27,FAILED,66.67
BATCH_16296,3,1,2,Soft White,2025-05-31 17:17:50,FAILED,66.67
BATCH_16297,3,1,2,Soft White,2025-03-20 08:06:59,FAILED,66.67
BATCH_16300,3,1,2,Seed Loaf,2025-07-17 18:50:01,FAILED,66.67
BATCH_16332,3,1,2,High Energy Brown,2025-02-13 17:15:41,FAILED,66.67
BATCH_17925,3,1,2,Wholegrain Brown,2025-06-22 07:13:01,FAILED,66.67
BATCH_16335,3,1,2,Wholegrain Brown,2025-06-12 17:34:13,FAILED,66.67
BATCH_16305,4,2,2,Seed Loaf,2025-06-24 00:48:11,FAILED,50.0
BATCH_16306,3,1,2,Whole Wheat,2025-01-10 08:49:19,FAILED,66.67
BATCH_16307,3,1,2,High Energy White,2025-07-12 13:01:01,FAILED,66.67
BATCH_16310,3,1,2,Soft White,2025-01-18 07:02:19,FAILED,66.67
BATCH_13836,3,1,2,Whole Wheat,2025-03-26 18:26:28,FAILED,66.67
BATCH_16312,3,1,2,Seed Loaf,2025-02-18 01:21:32,FAILED,66.67
BATCH_16313,3,1,2,High Energy Brown,2025-01-01 19:18:38,FAILED,66.67
BATCH_16348,3,1,2,Wholegrain Brown,2025-01-07 18:05:10,FAILED,66.67
BATCH_16349,3,1,2,Seed Loaf,2025-06-27 18:16:29,FAILED,66.67
BATCH_16350,3,1,2,Whole Wheat,2025-07-13 23:39:54,FAILED,66.67
BATCH_16320,3,1,2,Seed Loaf,2025-05-07 17:30:45,FAILED,66.67
BATCH_16321,3,1,2,Family Loaf,2025-05-20 14:59:10,FAILED,66.67
BATCH_16322,3,1,2,High Energy Brown,2025-03-26 11:50:59,FAILED,66.67
BATCH_16324,3,1,2,Whole Wheat,2025-04-20 15:21:57,FAILED,66.67
BATCH_16326,3,1,2,Soft White,2025-01-01 11:35:43,FAILED,66.67
BATCH_16360,3,1,2,Seed Loaf,2025-06-07 17:29:35,FAILED,66.67
BATCH_16337,3,1,2,High Energy White,2025-01-21 11:46:43,FAILED,66.67
BATCH_16340,3,1,2,Seed Loaf,2025-01-06 20:49:55,FAILED,66.67
BATCH_16341,3,1,2,Seed Loaf,2025-01-26 07:04:14,FAILED,66.67
BATCH_16342,3,1,2,Family Loaf,2025-03-14 11:28:14,FAILED,66.67
BATCH_16377,3,1,2,Seed Loaf,2025-03-16 17:23:02,FAILED,66.67
BATCH_16380,3,1,2,Soft White,2025-01-09 02:31:10,FAILED,66.67
BATCH_16382,3,1,2,Whole Wheat,2025-02-23 12:09:02,FAILED,66.67
BATCH_16497,3,1,2,Wholegrain Brown,2025-06-11 07:22:10,FAILED,66.67
BATCH_16498,3,1,2,High Energy White,2025-01-18 10:01:40,FAILED,66.67
BATCH_16503,3,1,2,Soft White,2025-06-23 05:37:04,FAILED,66.67
BATCH_16390,3,1,2,High Energy White,2025-03-05 15:12:43,FAILED,66.67
BATCH_16397,3,1,2,Soft White,2025-07-19 16:19:23,FAILED,66.67
BATCH_16369,3,1,2,Family Loaf,2025-03-06 18:11:35,FAILED,66.67
BATCH_16371,3,1,2,Whole Wheat,2025-02-05 08:10:07,FAILED,66.67
BATCH_16373,3,1,2,Whole Wheat,2025-01-05 17:19:34,FAILED,66.67
BATCH_16375,3,1,2,Whole Wheat,2025-05-28 04:16:00,FAILED,66.67
BATCH_16376,3,1,2,Seed Loaf,2025-07-27 12:18:18,FAILED,66.67
BATCH_16413,3,1,2,Whole Wheat,2025-02-23 16:37:02,FAILED,66.67
BATCH_16481,3,1,2,Whole Wheat,2025-06-18 16:24:08,FAILED,66.67
BATCH_16482,3,1,2,Family Loaf,2025-03-09 03:15:45,FAILED,66.67
BATCH_16486,3,1,2,Soft White,2025-04-29 03:30:47,FAILED,66.67
BATCH_16487,3,1,2,High Energy White,2025-04-05 20:10:53,FAILED,66.67
BATCH_16488,3,1,2,Wholegrain Brown,2025-02-21 06:10:22,FAILED,66.67
BATCH_16489,3,1,2,High Energy White,2025-01-29 14:05:30,FAILED,66.67
BATCH_16491,3,1,2,Family Loaf,2025-03-01 15:07:10,FAILED,66.67
BATCH_16494,3,1,2,Wholegrain Brown,2025-05-19 00:17:35,FAILED,66.67
BATCH_16384,3,1,2,Soft White,2025-01-03 05:27:38,FAILED,66.67
BATCH_16423,3,1,2,Whole Wheat,2025-04-13 21:41:12,FAILED,66.67
BATCH_16424,3,1,2,High Energy Brown,2025-02-08 17:29:05,FAILED,66.67
BATCH_16429,3,1,2,Family Loaf,2025-01-21 10:56:53,FAILED,66.67
BATCH_16430,3,1,2,Seed Loaf,2025-01-30 18:54:57,FAILED,66.67
BATCH_16400,3,1,2,Wholegrain Brown,2025-03-20 22:05:53,FAILED,66.67
BATCH_16402,3,1,2,Family Loaf,2025-05-22 10:10:23,FAILED,66.67
BATCH_16406,3,1,2,High Energy White,2025-05-18 17:10:51,FAILED,66.67
BATCH_16408,3,1,2,Seed Loaf,2025-05-18 06:10:39,FAILED,66.67
BATCH_13020,3,1,2,Soft White,2025-03-22 01:54:49,FAILED,66.67
BATCH_13971,3,1,2,Soft White,2025-02-01 13:13:36,FAILED,66.67
BATCH_16442,3,1,2,Soft White,2025-06-15 14:26:41,FAILED,66.67
BATCH_16444,3,1,2,Wholegrain Brown,2025-06-30 15:35:21,FAILED,66.67
BATCH_16445,3,1,2,Soft White,2025-01-17 22:16:43,FAILED,66.67
BATCH_16446,3,1,2,Soft White,2025-04-22 20:20:37,FAILED,66.67
BATCH_12992,3,1,2,Wholegrain Brown,2025-06-15 17:18:48,FAILED,66.67
BATCH_17933,3,1,2,High Energy White,2025-07-25 10:40:31,FAILED,66.67
BATCH_16417,3,1,2,High Energy White,2025-07-07 03:42:23,FAILED,66.67
BATCH_16467,3,1,2,Seed Loaf,2025-05-18 22:17:22,FAILED,66.67
BATCH_16469,3,1,2,High Energy Brown,2025-06-19 09:11:41,FAILED,66.67
BATCH_16476,3,1,2,Whole Wheat,2025-03-05 04:31:41,FAILED,66.67
